time,env_temp,rh
2020-10-23 00:00:00,78.449,53.6
2020-10-23 00:01:00,78.449,53.7
2020-10-23 00:02:00,78.274,53.82
2020-10-23 00:03:00,78.274,53.87
2020-10-23 00:04:00,78.274,53.96
2020-10-23 00:05:00,78.274,54.06
2020-10-23 00:06:00,78.274,54.16
2020-10-23 00:07:00,78.274,54.2
2020-10-23 00:08:00,78.098,54.33
2020-10-23 00:09:00,78.098,54.38
2020-10-23 00:10:00,78.098,54.43
2020-10-23 00:11:00,78.098,54.53
2020-10-23 00:12:00,78.098,54.63
2020-10-23 00:13:00,78.098,54.68
2020-10-23 00:14:00,78.098,54.78
2020-10-23 00:15:00,78.098,54.83
2020-10-23 00:16:00,77.923,54.9
2020-10-23 00:17:00,77.923,54.95
2020-10-23 00:18:00,77.923,55.01
2020-10-23 00:19:00,77.923,55.11
2020-10-23 00:20:00,77.923,55.16
2020-10-23 00:21:00,77.923,55.21
2020-10-23 00:22:00,77.923,55.32
2020-10-23 00:23:00,77.923,55.37
2020-10-23 00:24:00,77.923,55.47
2020-10-23 00:25:00,77.923,55.53
2020-10-23 00:26:00,77.923,55.58
2020-10-23 00:27:00,77.749,55.71
2020-10-23 00:28:00,77.749,55.77
2020-10-23 00:29:00,77.749,55.82
2020-10-23 00:30:00,77.749,55.87
2020-10-23 00:31:00,77.749,55.87
2020-10-23 00:32:00,77.749,55.98
2020-10-23 00:33:00,77.749,56.04
2020-10-23 00:34:00,77.749,56.09
2020-10-23 00:35:00,77.749,56.15
2020-10-23 00:36:00,77.574,56.23
2020-10-23 00:37:00,77.574,56.34
2020-10-23 00:38:00,77.574,56.34
2020-10-23 00:39:00,77.574,56.45
2020-10-23 00:40:00,77.574,56.45
2020-10-23 00:41:00,77.574,56.51
2020-10-23 00:42:00,77.574,56.51
2020-10-23 00:43:00,77.574,56.56
2020-10-23 00:44:00,77.574,56.62
2020-10-23 00:45:00,77.574,56.68
2020-10-23 00:46:00,77.574,56.73
2020-10-23 00:47:00,77.574,56.79
2020-10-23 00:48:00,77.574,56.79
2020-10-23 00:49:00,77.574,56.85
2020-10-23 00:50:00,77.574,56.91
2020-10-23 00:51:00,77.4,56.99
2020-10-23 00:52:00,77.4,57.05
2020-10-23 00:53:00,77.4,57.1
2020-10-23 00:54:00,77.4,57.16
2020-10-23 00:55:00,77.4,57.22
2020-10-23 00:56:00,77.4,57.28
2020-10-23 00:57:00,77.4,57.28
2020-10-23 00:58:00,77.4,57.28
2020-10-23 00:59:00,77.4,57.34
2020-10-23 01:00:00,77.4,57.4
2020-10-23 01:01:00,77.4,57.46
2020-10-23 01:02:00,77.4,57.46
2020-10-23 01:03:00,77.4,57.52
2020-10-23 01:04:00,77.4,57.52
2020-10-23 01:05:00,77.4,57.58
2020-10-23 01:06:00,77.225,57.6
2020-10-23 01:07:00,77.225,57.66
2020-10-23 01:08:00,77.225,57.73
2020-10-23 01:09:00,77.225,57.79
2020-10-23 01:10:00,77.225,57.85
2020-10-23 01:11:00,77.225,57.85
2020-10-23 01:12:00,77.225,57.91
2020-10-23 01:13:00,77.225,57.91
2020-10-23 01:14:00,77.225,57.97
2020-10-23 01:15:00,77.225,57.97
2020-10-23 01:16:00,77.225,58.03
2020-10-23 01:17:00,77.225,58.1
2020-10-23 01:18:00,77.225,58.1
2020-10-23 01:19:00,77.225,58.1
2020-10-23 01:20:00,77.225,58.16
2020-10-23 01:21:00,77.225,58.22
2020-10-23 01:22:00,77.225,58.22
2020-10-23 01:23:00,77.225,58.29
2020-10-23 01:24:00,77.225,58.29
2020-10-23 01:25:00,77.225,58.35
2020-10-23 01:26:00,77.05,58.44
2020-10-23 01:27:00,77.225,58.41
2020-10-23 01:28:00,77.05,58.5
2020-10-23 01:29:00,77.05,58.5
2020-10-23 01:30:00,77.05,58.57
2020-10-23 01:31:00,77.05,58.57
2020-10-23 01:32:00,77.05,58.63
2020-10-23 01:33:00,77.05,58.63
2020-10-23 01:34:00,77.05,58.7
2020-10-23 01:35:00,77.05,58.76
2020-10-23 01:36:00,77.05,58.76
2020-10-23 01:37:00,77.05,58.83
2020-10-23 01:38:00,77.05,58.83
2020-10-23 01:39:00,77.05,58.83
2020-10-23 01:40:00,77.05,58.89
2020-10-23 01:41:00,77.05,58.96
2020-10-23 01:42:00,77.05,58.96
2020-10-23 01:43:00,77.05,59.03
2020-10-23 01:44:00,77.05,59.03
2020-10-23 01:45:00,77.05,59.03
2020-10-23 01:46:00,77.05,59.03
2020-10-23 01:47:00,76.876,59.11
2020-10-23 01:48:00,77.05,59.09
2020-10-23 01:49:00,76.876,59.11
2020-10-23 01:50:00,76.876,59.11
2020-10-23 01:51:00,76.876,59.11
2020-10-23 01:52:00,76.876,59.18
2020-10-23 01:53:00,76.876,59.25
