time,env_temp,rh
2020-10-26 00:00:00,72.891,53.07
2020-10-26 00:01:00,72.891,53.11
2020-10-26 00:02:00,72.891,53.15
2020-10-26 00:03:00,72.891,53.2
2020-10-26 00:04:00,72.891,53.24
2020-10-26 00:05:00,72.891,53.28
2020-10-26 00:06:00,72.891,53.33
2020-10-26 00:07:00,72.891,53.37
2020-10-26 00:08:00,72.891,53.37
2020-10-26 00:09:00,72.891,53.42
2020-10-26 00:10:00,72.891,53.46
2020-10-26 00:11:00,72.891,53.5
2020-10-26 00:12:00,72.891,53.5
2020-10-26 00:13:00,73.062,53.52
2020-10-26 00:14:00,73.062,53.57
2020-10-26 00:15:00,73.062,53.61
2020-10-26 00:16:00,73.062,53.61
2020-10-26 00:17:00,73.062,53.65
2020-10-26 00:18:00,73.062,53.65
2020-10-26 00:19:00,73.062,53.65
2020-10-26 00:20:00,73.062,53.7
2020-10-26 00:21:00,73.062,53.7
2020-10-26 00:22:00,73.062,53.7
2020-10-26 00:23:00,73.062,53.7
2020-10-26 00:24:00,73.062,53.74
2020-10-26 00:25:00,73.062,53.74
2020-10-26 00:26:00,73.062,53.74
2020-10-26 00:27:00,73.062,53.79
2020-10-26 00:28:00,73.062,53.79
2020-10-26 00:29:00,73.062,53.83
2020-10-26 00:30:00,73.062,53.83
2020-10-26 00:31:00,73.062,53.83
2020-10-26 00:32:00,73.234,53.85
2020-10-26 00:33:00,73.234,53.85
2020-10-26 00:34:00,73.234,53.85
2020-10-26 00:35:00,73.234,53.85
2020-10-26 00:36:00,73.234,53.81
2020-10-26 00:37:00,73.234,53.81
2020-10-26 00:38:00,73.234,53.76
2020-10-26 00:39:00,73.234,53.81
2020-10-26 00:40:00,73.234,53.81
2020-10-26 00:41:00,73.234,53.81
2020-10-26 00:42:00,73.234,53.85
2020-10-26 00:43:00,73.234,53.85
2020-10-26 00:44:00,73.234,53.85
2020-10-26 00:45:00,73.234,53.85
2020-10-26 00:46:00,73.234,53.9
2020-10-26 00:47:00,73.234,53.9
2020-10-26 00:48:00,73.234,53.9
2020-10-26 00:49:00,73.234,53.9
2020-10-26 00:50:00,73.234,53.9
2020-10-26 00:51:00,73.234,53.9
2020-10-26 00:52:00,73.234,53.94
2020-10-26 00:53:00,73.234,53.94
2020-10-26 00:54:00,73.234,53.94
2020-10-26 00:55:00,73.234,53.94
2020-10-26 00:56:00,73.234,53.94
2020-10-26 00:57:00,73.234,53.99
2020-10-26 00:58:00,73.234,53.99
2020-10-26 00:59:00,73.234,54.04
2020-10-26 01:00:00,73.234,54.04
2020-10-26 01:01:00,73.234,54.08
2020-10-26 01:02:00,73.234,54.08
2020-10-26 01:03:00,73.234,54.13
2020-10-26 01:04:00,73.407,54.1
2020-10-26 01:05:00,73.234,54.17
2020-10-26 01:06:00,73.407,54.15
2020-10-26 01:07:00,73.407,54.15
2020-10-26 01:08:00,73.407,54.19
2020-10-26 01:09:00,73.407,54.19
2020-10-26 01:10:00,73.407,54.19
2020-10-26 01:11:00,73.407,54.19
2020-10-26 01:12:00,73.407,54.19
2020-10-26 01:13:00,73.407,54.19
2020-10-26 01:14:00,73.407,54.19
2020-10-26 01:15:00,73.407,54.19
2020-10-26 01:16:00,73.407,54.24
2020-10-26 01:17:00,73.407,54.24
2020-10-26 01:18:00,73.407,54.24
2020-10-26 01:19:00,73.407,54.24
2020-10-26 01:20:00,73.407,54.24
2020-10-26 01:21:00,73.407,54.24
2020-10-26 01:22:00,73.407,54.24
2020-10-26 01:23:00,73.407,54.29
2020-10-26 01:24:00,73.407,54.29
2020-10-26 01:25:00,73.407,54.29
2020-10-26 01:26:00,73.407,54.29
2020-10-26 01:27:00,73.407,54.29
2020-10-26 01:28:00,73.407,54.29
2020-10-26 01:29:00,73.407,54.29
2020-10-26 01:30:00,73.407,54.29
2020-10-26 01:31:00,73.407,54.29
2020-10-26 01:32:00,73.407,54.29
2020-10-26 01:33:00,73.407,54.29
2020-10-26 01:34:00,73.407,54.29
2020-10-26 01:35:00,73.407,54.33
2020-10-26 01:36:00,73.407,54.33
2020-10-26 01:37:00,73.407,54.33
2020-10-26 01:38:00,73.407,54.33
2020-10-26 01:39:00,73.407,54.38
2020-10-26 01:40:00,73.407,54.38
2020-10-26 01:41:00,73.407,54.43
2020-10-26 01:42:00,73.407,54.43
2020-10-26 01:43:00,73.407,54.43
2020-10-26 01:44:00,73.407,54.43
2020-10-26 01:45:00,73.407,54.47
2020-10-26 01:46:00,73.407,54.47
2020-10-26 01:47:00,73.407,54.52
2020-10-26 01:48:00,73.407,54.52
2020-10-26 01:49:00,73.407,54.52
2020-10-26 01:50:00,73.407,54.52
2020-10-26 01:51:00,73.407,54.52
2020-10-26 01:52:00,73.407,54.52
2020-10-26 01:53:00,73.407,54.57
2020-10-26 01:54:00,73.407,54.57
2020-10-26 01:55:00,73.407,54.57
2020-10-26 01:56:00,73.407,54.57
2020-10-26 01:57:00,73.407,54.61
2020-10-26 01:58:00,73.58,54.59
2020-10-26 01:59:00,73.407,54.61
2020-10-26 02:00:00,73.407,54.61
2020-10-26 02:01:00,73.58,54.59
