time,heart_rate
2020-10-26 01:47:00,72.0
2020-10-26 01:51:00,73.0
2020-10-26 01:52:00,75.0
2020-10-26 01:53:00,76.0
2020-10-26 01:55:00,75.0
2020-10-26 01:56:00,74.0
2020-10-26 01:57:00,75.0
2020-10-26 01:58:00,73.0
2020-10-26 01:59:00,72.0
2020-10-26 02:00:00,71.0
2020-10-26 02:01:00,72.0
2020-10-26 02:02:00,77.0
2020-10-26 02:03:00,71.0
2020-10-26 02:04:00,77.0
2020-10-26 02:05:00,72.0
2020-10-26 02:06:00,70.0
2020-10-26 02:07:00,68.0
2020-10-26 02:09:00,69.0
2020-10-26 02:10:00,74.0
2020-10-26 02:11:00,71.0
2020-10-26 02:12:00,76.0
2020-10-26 02:13:00,78.0
2020-10-26 02:14:00,75.0
2020-10-26 02:15:00,76.0
2020-10-26 02:16:00,72.0
2020-10-26 02:17:00,71.0
2020-10-26 02:18:00,75.0
2020-10-26 02:19:00,78.0
2020-10-26 02:20:00,98.0
2020-10-26 02:21:00,120.0
2020-10-26 02:22:00,0.0
2020-10-26 02:38:00,0.0
2020-10-26 02:54:00,0.0
2020-10-26 03:10:00,0.0
2020-10-26 03:26:00,0.0
2020-10-26 03:42:00,0.0
2020-10-26 03:58:00,0.0
2020-10-26 04:14:00,0.0
2020-10-26 04:30:00,0.0
2020-10-26 04:46:00,0.0
2020-10-26 05:02:00,0.0
2020-10-26 05:18:00,0.0
2020-10-26 05:34:00,0.0
2020-10-26 05:50:00,0.0
2020-10-26 06:06:00,0.0
2020-10-26 06:22:00,0.0
2020-10-26 06:38:00,0.0
2020-10-26 06:54:00,0.0
2020-10-26 07:10:00,0.0
2020-10-26 07:26:00,0.0
2020-10-26 07:42:00,0.0
2020-10-26 07:58:00,0.0
2020-10-26 08:14:00,0.0
2020-10-26 08:30:00,0.0
2020-10-26 08:46:00,0.0
2020-10-26 09:02:00,0.0
2020-10-26 09:18:00,0.0
2020-10-26 09:34:00,0.0
2020-10-26 09:50:00,0.0
2020-10-26 10:06:00,0.0
2020-10-26 10:11:00,87.0
2020-10-26 10:12:00,58.0
2020-10-26 10:13:00,57.0
2020-10-26 10:14:00,62.0
2020-10-26 10:15:00,57.0
2020-10-26 10:17:00,59.0
2020-10-26 10:18:00,58.0
2020-10-26 10:19:00,57.0
2020-10-26 10:20:00,58.0
2020-10-26 10:22:00,54.0
2020-10-26 10:23:00,55.0
2020-10-26 10:24:00,56.0
2020-10-26 10:25:00,57.0
2020-10-26 10:26:00,55.0
2020-10-26 10:30:00,56.0
2020-10-26 10:34:00,58.0
2020-10-26 10:35:00,55.0
2020-10-26 10:36:00,56.0
2020-10-26 10:38:00,57.0
2020-10-26 10:39:00,56.0
2020-10-26 10:40:00,57.0
2020-10-26 10:41:00,58.0
2020-10-26 10:42:00,61.0
2020-10-26 10:43:00,56.0
2020-10-26 10:46:00,57.0
2020-10-26 10:47:00,56.0
2020-10-26 10:49:00,57.0
2020-10-26 10:52:00,56.0
2020-10-26 10:53:00,57.0
2020-10-26 10:54:00,56.0
2020-10-26 10:55:00,57.0
2020-10-26 10:56:00,58.0
2020-10-26 10:57:00,57.0
2020-10-26 10:58:00,64.0
2020-10-26 10:59:00,61.0
2020-10-26 11:01:00,62.0
2020-10-26 11:03:00,63.0
2020-10-26 11:05:00,61.0
2020-10-26 11:07:00,56.0
2020-10-26 11:08:00,62.0
2020-10-26 11:09:00,0.0
2020-10-26 11:11:00,63.0
2020-10-26 11:12:00,67.0
2020-10-26 11:13:00,59.0
2020-10-26 11:14:00,57.0
2020-10-26 11:16:00,55.0
2020-10-26 11:17:00,57.0
2020-10-26 11:19:00,59.0
2020-10-26 11:20:00,67.0
2020-10-26 11:21:00,61.0
2020-10-26 11:22:00,57.0
2020-10-26 11:23:00,65.0
2020-10-26 11:24:00,56.0
2020-10-26 11:25:00,54.0
2020-10-26 11:27:00,57.0
2020-10-26 11:28:00,53.0
2020-10-26 11:29:00,55.0
2020-10-26 11:32:00,54.0
2020-10-26 11:33:00,59.0
2020-10-26 11:34:00,56.0
2020-10-26 11:35:00,55.0
2020-10-26 11:36:00,59.0
2020-10-26 11:37:00,63.0
2020-10-26 11:38:00,64.0
2020-10-26 11:39:00,62.0
2020-10-26 11:40:00,59.0
2020-10-26 11:41:00,57.0
2020-10-26 11:42:00,59.0
2020-10-26 11:43:00,65.0
2020-10-26 11:44:00,62.0
2020-10-26 11:45:00,58.0
2020-10-26 11:47:00,56.0
2020-10-26 11:48:00,58.0
2020-10-26 11:50:00,57.0
2020-10-26 11:53:00,58.0
2020-10-26 11:55:00,56.0
2020-10-26 11:56:00,57.0
2020-10-26 11:57:00,58.0
2020-10-26 11:58:00,57.0
2020-10-26 11:59:00,58.0
2020-10-26 12:04:00,57.0
2020-10-26 12:05:00,55.0
2020-10-26 12:06:00,56.0
2020-10-26 12:07:00,57.0
2020-10-26 12:08:00,56.0
2020-10-26 12:09:00,57.0
2020-10-26 12:10:00,58.0
2020-10-26 12:11:00,56.0
2020-10-26 12:13:00,58.0
2020-10-26 12:14:00,56.0
2020-10-26 12:15:00,59.0
2020-10-26 12:16:00,58.0
2020-10-26 12:17:00,62.0
2020-10-26 12:18:00,58.0
2020-10-26 12:19:00,61.0
2020-10-26 12:20:00,64.0
2020-10-26 12:21:00,60.0
2020-10-26 12:22:00,64.0
2020-10-26 12:23:00,60.0
2020-10-26 12:24:00,59.0
2020-10-26 12:25:00,63.0
2020-10-26 12:26:00,67.0
2020-10-26 12:28:00,68.0
2020-10-26 12:29:00,71.0
2020-10-26 12:30:00,70.0
2020-10-26 12:31:00,71.0
2020-10-26 12:32:00,76.0
2020-10-26 12:33:00,72.0
2020-10-26 12:34:00,91.0
2020-10-26 12:35:00,84.0
2020-10-26 12:36:00,71.0
2020-10-26 12:37:00,66.0
2020-10-26 12:38:00,65.0
2020-10-26 12:40:00,83.0
2020-10-26 12:41:00,97.0
2020-10-26 12:42:00,103.0
2020-10-26 12:43:00,85.0
2020-10-26 12:44:00,69.0
2020-10-26 12:45:00,61.0
2020-10-26 12:46:00,59.0
2020-10-26 12:47:00,61.0
2020-10-26 12:48:00,67.0
2020-10-26 12:49:00,69.0
2020-10-26 12:50:00,71.0
2020-10-26 12:51:00,69.0
2020-10-26 12:52:00,66.0
2020-10-26 12:53:00,69.0
2020-10-26 12:54:00,71.0
2020-10-26 12:56:00,70.0
2020-10-26 12:57:00,86.0
2020-10-26 12:58:00,77.0
2020-10-26 12:59:00,76.0
2020-10-26 13:00:00,66.0
2020-10-26 13:01:00,61.0
2020-10-26 13:02:00,67.0
2020-10-26 13:04:00,75.0
2020-10-26 13:05:00,64.0
2020-10-26 13:06:00,72.0
2020-10-26 13:07:00,63.0
2020-10-26 13:08:00,68.0
2020-10-26 13:09:00,63.0
2020-10-26 13:10:00,64.0
2020-10-26 13:13:00,67.0
2020-10-26 13:14:00,74.0
2020-10-26 13:15:00,66.0
2020-10-26 13:16:00,63.0
2020-10-26 13:17:00,67.0
2020-10-26 13:18:00,72.0
2020-10-26 13:19:00,70.0
2020-10-26 13:20:00,71.0
2020-10-26 13:21:00,70.0
2020-10-26 13:22:00,69.0
2020-10-26 13:23:00,66.0
2020-10-26 13:24:00,63.0
2020-10-26 13:25:00,69.0
2020-10-26 13:26:00,74.0
2020-10-26 13:27:00,71.0
2020-10-26 13:29:00,70.0
2020-10-26 13:30:00,88.0
2020-10-26 13:31:00,68.0
2020-10-26 13:32:00,59.0
2020-10-26 13:33:00,62.0
2020-10-26 13:34:00,64.0
2020-10-26 13:35:00,65.0
2020-10-26 13:36:00,64.0
2020-10-26 13:37:00,65.0
2020-10-26 13:38:00,89.0
2020-10-26 13:39:00,74.0
2020-10-26 13:40:00,69.0
2020-10-26 13:41:00,62.0
2020-10-26 13:42:00,63.0
2020-10-26 13:43:00,57.0
