time,heart_rate
2020-10-26 01:03:00,0.0
2020-10-26 01:19:00,0.0
2020-10-26 01:35:00,0.0
2020-10-26 01:51:00,0.0
2020-10-26 02:07:00,0.0
2020-10-26 02:23:00,0.0
2020-10-26 02:39:00,0.0
2020-10-26 02:55:00,0.0
2020-10-26 03:11:00,0.0
2020-10-26 03:27:00,0.0
2020-10-26 03:43:00,0.0
2020-10-26 03:59:00,0.0
2020-10-26 04:15:00,0.0
2020-10-26 04:31:00,0.0
2020-10-26 04:47:00,0.0
2020-10-26 05:03:00,0.0
2020-10-26 05:19:00,0.0
2020-10-26 05:35:00,0.0
2020-10-26 05:51:00,0.0
2020-10-26 06:07:00,0.0
2020-10-26 06:23:00,0.0
2020-10-26 06:39:00,0.0
2020-10-26 06:55:00,0.0
2020-10-26 07:11:00,0.0
2020-10-26 07:27:00,0.0
2020-10-26 07:43:00,0.0
2020-10-26 07:59:00,0.0
2020-10-26 08:15:00,0.0
2020-10-26 08:31:00,0.0
2020-10-26 08:47:00,0.0
2020-10-26 09:03:00,0.0
2020-10-26 09:19:00,0.0
2020-10-26 09:35:00,0.0
2020-10-26 09:51:00,0.0
2020-10-26 10:07:00,0.0
2020-10-26 10:23:00,0.0
2020-10-26 22:30:00,95.0
2020-10-26 21:42:00,77.0
2020-10-26 21:43:00,76.0
2020-10-26 21:44:00,72.0
2020-10-26 00:01:00,68.0
2020-10-26 00:02:00,73.0
2020-10-26 00:03:00,72.0
2020-10-26 00:04:00,75.0
2020-10-26 00:07:00,72.0
2020-10-26 00:09:00,71.0
2020-10-26 00:10:00,70.0
2020-10-26 00:11:00,72.0
2020-10-26 00:12:00,79.0
2020-10-26 00:13:00,72.0
2020-10-26 00:14:00,75.0
2020-10-26 00:15:00,72.0
2020-10-26 00:16:00,76.0
2020-10-26 00:17:00,78.0
2020-10-26 00:18:00,72.0
2020-10-26 00:19:00,71.0
2020-10-26 00:20:00,72.0
2020-10-26 00:22:00,68.0
2020-10-26 00:23:00,65.0
2020-10-26 00:24:00,71.0
2020-10-26 00:25:00,69.0
2020-10-26 00:26:00,71.0
2020-10-26 00:29:00,70.0
2020-10-26 00:31:00,72.0
2020-10-26 00:32:00,73.0
2020-10-26 00:33:00,74.0
2020-10-26 00:34:00,71.0
2020-10-26 00:35:00,68.0
2020-10-26 00:36:00,71.0
2020-10-26 00:37:00,80.0
2020-10-26 00:38:00,67.0
2020-10-26 00:39:00,65.0
2020-10-26 00:40:00,63.0
2020-10-26 00:41:00,64.0
2020-10-26 00:42:00,65.0
2020-10-26 00:43:00,73.0
2020-10-26 00:44:00,79.0
2020-10-26 00:45:00,94.0
2020-10-26 00:46:00,83.0
2020-10-26 00:47:00,74.0
2020-10-26 00:48:00,70.0
2020-10-26 00:49:00,73.0
2020-10-26 00:51:00,74.0
2020-10-26 00:52:00,73.0
2020-10-26 00:53:00,72.0
2020-10-26 00:55:00,73.0
2020-10-26 00:58:00,70.0
2020-10-26 00:59:00,73.0
2020-10-26 01:01:00,74.0
2020-10-26 21:48:00,75.0
2020-10-26 21:50:00,74.0
2020-10-26 21:51:00,73.0
2020-10-26 21:53:00,75.0
2020-10-26 21:56:00,74.0
2020-10-26 21:59:00,73.0
2020-10-26 22:09:00,82.0
2020-10-26 22:10:00,86.0
2020-10-26 22:15:00,71.0
2020-10-26 22:16:00,75.0
2020-10-26 22:17:00,105.0
2020-10-26 22:18:00,109.0
2020-10-26 22:19:00,107.0
2020-10-26 22:20:00,92.0
2020-10-26 22:21:00,84.0
2020-10-26 22:22:00,80.0
2020-10-26 22:23:00,79.0
2020-10-26 22:24:00,78.0
2020-10-26 22:25:00,81.0
2020-10-26 22:26:00,82.0
2020-10-26 22:27:00,90.0
2020-10-26 22:28:00,86.0
2020-10-26 22:29:00,83.0
2020-10-26 21:41:00,70.0
2020-10-26 10:31:00,78.0
2020-10-26 10:32:00,86.0
2020-10-26 10:33:00,80.0
2020-10-26 10:34:00,90.0
2020-10-26 10:35:00,73.0
2020-10-26 10:36:00,65.0
2020-10-26 10:37:00,61.0
2020-10-26 10:38:00,60.0
2020-10-26 10:39:00,62.0
2020-10-26 10:40:00,66.0
2020-10-26 10:41:00,65.0
2020-10-26 10:43:00,63.0
2020-10-26 10:44:00,64.0
2020-10-26 10:45:00,67.0
2020-10-26 10:51:00,68.0
2020-10-26 10:52:00,76.0
2020-10-26 10:53:00,74.0
2020-10-26 10:54:00,73.0
2020-10-26 10:55:00,74.0
2020-10-26 10:59:00,72.0
2020-10-26 11:00:00,71.0
2020-10-26 11:01:00,70.0
2020-10-26 11:02:00,69.0
2020-10-26 11:05:00,76.0
2020-10-26 11:06:00,68.0
2020-10-26 11:07:00,64.0
2020-10-26 11:10:00,65.0
2020-10-26 11:19:00,71.0
2020-10-26 11:20:00,78.0
2020-10-26 11:21:00,71.0
2020-10-26 11:22:00,65.0
2020-10-26 11:23:00,63.0
2020-10-26 11:25:00,97.0
2020-10-26 11:26:00,99.0
2020-10-26 11:27:00,102.0
2020-10-26 11:28:00,103.0
2020-10-26 11:29:00,104.0
2020-10-26 11:30:00,102.0
2020-10-26 11:31:00,108.0
2020-10-26 11:32:00,113.0
2020-10-26 11:33:00,108.0
2020-10-26 11:34:00,106.0
2020-10-26 11:35:00,107.0
2020-10-26 11:36:00,99.0
2020-10-26 11:37:00,88.0
2020-10-26 11:38:00,97.0
2020-10-26 11:39:00,104.0
2020-10-26 11:40:00,105.0
2020-10-26 11:41:00,104.0
2020-10-26 11:42:00,92.0
2020-10-26 11:43:00,87.0
2020-10-26 11:45:00,103.0
2020-10-26 11:46:00,123.0
2020-10-26 11:47:00,116.0
2020-10-26 11:48:00,115.0
2020-10-26 10:30:00,75.0
2020-10-26 22:32:00,91.0
2020-10-26 22:33:00,88.0
2020-10-26 22:34:00,85.0
2020-10-26 22:35:00,81.0
2020-10-26 22:36:00,72.0
2020-10-26 22:37:00,78.0
2020-10-26 22:38:00,85.0
2020-10-26 22:39:00,78.0
2020-10-26 22:40:00,74.0
2020-10-26 22:41:00,71.0
2020-10-26 22:42:00,70.0
2020-10-26 22:43:00,69.0
2020-10-26 22:45:00,68.0
2020-10-26 22:46:00,69.0
2020-10-26 22:49:00,70.0
2020-10-26 22:50:00,68.0
2020-10-26 22:51:00,67.0
2020-10-26 22:52:00,66.0
2020-10-26 22:54:00,67.0
2020-10-26 22:58:00,66.0
2020-10-26 23:02:00,67.0
2020-10-26 23:03:00,66.0
2020-10-26 23:04:00,67.0
2020-10-26 23:05:00,68.0
2020-10-26 23:06:00,70.0
2020-10-26 23:07:00,89.0
2020-10-26 23:08:00,94.0
2020-10-26 23:09:00,107.0
2020-10-26 23:10:00,102.0
2020-10-26 23:11:00,90.0
2020-10-26 23:12:00,81.0
2020-10-26 23:13:00,77.0
2020-10-26 23:14:00,74.0
2020-10-26 23:15:00,70.0
2020-10-26 23:16:00,73.0
2020-10-26 23:17:00,76.0
2020-10-26 23:18:00,72.0
2020-10-26 23:19:00,68.0
2020-10-26 23:20:00,65.0
2020-10-26 23:22:00,69.0
2020-10-26 23:23:00,67.0
2020-10-26 23:24:00,72.0
2020-10-26 23:25:00,87.0
2020-10-26 23:26:00,100.0
2020-10-26 23:28:00,72.0
2020-10-26 23:29:00,66.0
2020-10-26 23:31:00,67.0
2020-10-26 23:32:00,71.0
2020-10-26 23:33:00,68.0
