time,heart_rate
2020-10-26 10:50:00,86.0
2020-10-26 10:51:00,97.0
2020-10-26 10:52:00,87.0
2020-10-26 10:53:00,82.0
2020-10-26 10:54:00,90.0
2020-10-26 10:56:00,82.0
2020-10-26 10:57:00,83.0
2020-10-26 10:58:00,81.0
2020-10-26 10:59:00,77.0
2020-10-26 11:00:00,72.0
2020-10-26 11:01:00,82.0
2020-10-26 11:02:00,81.0
2020-10-26 11:03:00,87.0
2020-10-26 11:04:00,80.0
2020-10-26 11:05:00,75.0
2020-10-26 11:06:00,69.0
2020-10-26 11:07:00,68.0
2020-10-26 11:08:00,69.0
2020-10-26 11:09:00,67.0
2020-10-26 11:12:00,68.0
2020-10-26 11:13:00,70.0
2020-10-26 11:14:00,72.0
2020-10-26 11:15:00,69.0
2020-10-26 11:16:00,70.0
2020-10-26 11:18:00,71.0
2020-10-26 11:19:00,75.0
2020-10-26 11:20:00,85.0
2020-10-26 11:21:00,73.0
2020-10-26 11:22:00,70.0
2020-10-26 11:23:00,73.0
2020-10-26 11:24:00,71.0
2020-10-26 11:25:00,80.0
2020-10-26 11:26:00,72.0
2020-10-26 11:27:00,70.0
2020-10-26 11:28:00,77.0
2020-10-26 11:29:00,73.0
2020-10-26 11:31:00,72.0
2020-10-26 11:32:00,75.0
2020-10-26 11:33:00,76.0
2020-10-26 11:34:00,74.0
2020-10-26 11:35:00,75.0
2020-10-26 11:36:00,72.0
2020-10-26 11:37:00,68.0
2020-10-26 11:38:00,67.0
2020-10-26 11:39:00,69.0
2020-10-26 11:42:00,71.0
2020-10-26 11:43:00,70.0
2020-10-26 11:44:00,75.0
2020-10-26 11:45:00,70.0
2020-10-26 11:46:00,72.0
2020-10-26 11:47:00,70.0
2020-10-26 11:50:00,72.0
2020-10-26 11:51:00,73.0
2020-10-26 11:52:00,69.0
2020-10-26 11:53:00,77.0
2020-10-26 11:54:00,68.0
2020-10-26 11:56:00,71.0
2020-10-26 11:57:00,69.0
2020-10-26 11:58:00,68.0
2020-10-26 11:59:00,75.0
2020-10-26 12:00:00,70.0
2020-10-26 12:01:00,72.0
2020-10-26 12:02:00,71.0
2020-10-26 12:03:00,68.0
2020-10-26 12:04:00,74.0
2020-10-26 12:05:00,72.0
2020-10-26 12:06:00,87.0
2020-10-26 12:07:00,70.0
2020-10-26 12:08:00,69.0
2020-10-26 12:10:00,67.0
2020-10-26 12:11:00,70.0
2020-10-26 12:12:00,89.0
2020-10-26 12:13:00,74.0
2020-10-26 12:14:00,68.0
2020-10-26 12:15:00,67.0
2020-10-26 12:16:00,71.0
2020-10-26 12:22:00,73.0
2020-10-26 12:23:00,69.0
2020-10-26 12:24:00,76.0
2020-10-26 12:25:00,75.0
2020-10-26 12:26:00,73.0
2020-10-26 12:27:00,75.0
2020-10-26 12:28:00,73.0
2020-10-26 12:29:00,66.0
2020-10-26 12:30:00,68.0
2020-10-26 12:31:00,67.0
2020-10-26 12:33:00,68.0
2020-10-26 12:34:00,81.0
2020-10-26 12:35:00,93.0
2020-10-26 12:36:00,66.0
2020-10-26 12:38:00,70.0
2020-10-26 12:39:00,83.0
2020-10-26 12:40:00,71.0
2020-10-26 12:41:00,70.0
2020-10-26 12:42:00,68.0
2020-10-26 12:43:00,71.0
2020-10-26 12:45:00,70.0
2020-10-26 12:46:00,73.0
2020-10-26 12:47:00,101.0
2020-10-26 12:48:00,94.0
2020-10-26 12:49:00,69.0
2020-10-26 12:50:00,66.0
2020-10-26 12:51:00,71.0
2020-10-26 12:52:00,78.0
2020-10-26 12:53:00,83.0
2020-10-26 12:54:00,74.0
2020-10-26 12:55:00,67.0
2020-10-26 12:56:00,71.0
2020-10-26 12:57:00,74.0
2020-10-26 12:58:00,102.0
2020-10-26 12:59:00,80.0
2020-10-26 13:00:00,65.0
2020-10-26 13:01:00,62.0
2020-10-26 13:02:00,67.0
2020-10-26 13:04:00,70.0
2020-10-26 13:05:00,66.0
2020-10-26 13:07:00,74.0
2020-10-26 13:08:00,70.0
2020-10-26 13:09:00,69.0
2020-10-26 13:11:00,84.0
2020-10-26 13:12:00,67.0
2020-10-26 13:13:00,69.0
2020-10-26 13:14:00,65.0
2020-10-26 13:15:00,64.0
2020-10-26 13:16:00,66.0
2020-10-26 13:17:00,64.0
2020-10-26 13:18:00,70.0
2020-10-26 13:19:00,66.0
2020-10-26 13:20:00,69.0
2020-10-26 13:24:00,68.0
2020-10-26 13:26:00,74.0
2020-10-26 13:27:00,75.0
2020-10-26 13:28:00,73.0
2020-10-26 13:29:00,70.0
2020-10-26 13:31:00,72.0
2020-10-26 13:32:00,71.0
2020-10-26 13:33:00,72.0
2020-10-26 13:34:00,77.0
2020-10-26 13:35:00,76.0
2020-10-26 13:36:00,71.0
2020-10-26 13:38:00,77.0
2020-10-26 13:39:00,99.0
2020-10-26 13:40:00,84.0
2020-10-26 13:41:00,77.0
2020-10-26 13:42:00,86.0
2020-10-26 13:43:00,90.0
2020-10-26 13:44:00,74.0
2020-10-26 13:45:00,60.0
2020-10-26 13:46:00,61.0
2020-10-26 13:47:00,63.0
2020-10-26 13:49:00,64.0
2020-10-26 13:50:00,69.0
2020-10-26 13:51:00,70.0
2020-10-26 13:52:00,73.0
2020-10-26 13:53:00,72.0
2020-10-26 13:54:00,70.0
2020-10-26 13:55:00,76.0
2020-10-26 13:56:00,70.0
2020-10-26 13:57:00,66.0
2020-10-26 13:59:00,76.0
2020-10-26 14:00:00,75.0
2020-10-26 14:01:00,72.0
2020-10-26 14:02:00,69.0
2020-10-26 14:03:00,66.0
2020-10-26 14:04:00,71.0
2020-10-26 14:06:00,72.0
2020-10-26 14:07:00,73.0
2020-10-26 14:08:00,99.0
2020-10-26 14:09:00,74.0
2020-10-26 14:10:00,64.0
2020-10-26 14:11:00,65.0
2020-10-26 14:12:00,70.0
2020-10-26 14:13:00,100.0
2020-10-26 14:14:00,99.0
2020-10-26 14:15:00,89.0
2020-10-26 14:16:00,83.0
2020-10-26 14:17:00,76.0
2020-10-26 14:18:00,65.0
2020-10-26 14:19:00,64.0
2020-10-26 14:20:00,66.0
2020-10-26 14:21:00,68.0
2020-10-26 14:22:00,69.0
2020-10-26 14:24:00,71.0
2020-10-26 14:25:00,73.0
2020-10-26 14:26:00,71.0
2020-10-26 14:27:00,68.0
2020-10-26 14:28:00,70.0
2020-10-26 14:29:00,69.0
2020-10-26 14:30:00,71.0
2020-10-26 14:31:00,70.0
2020-10-26 14:32:00,69.0
2020-10-26 14:33:00,71.0
2020-10-26 14:35:00,67.0
2020-10-26 14:36:00,70.0
2020-10-26 14:37:00,73.0
2020-10-26 14:38:00,71.0
2020-10-26 14:39:00,72.0
2020-10-26 14:40:00,71.0
2020-10-26 14:41:00,70.0
2020-10-26 14:42:00,72.0
2020-10-26 14:43:00,74.0
2020-10-26 14:44:00,73.0
2020-10-26 14:46:00,85.0
2020-10-26 14:47:00,95.0
