time,env_temp,rh
2020-10-18 23:59:00,78.251,55.301
2020-10-19 00:00:00,78.251,55.269
2020-10-19 00:01:00,78.208,55.266000000000005
2020-10-19 00:02:00,78.208,55.297
2020-10-19 00:03:00,78.251,55.269
2020-10-19 00:04:00,78.208,55.297
2020-10-19 00:05:00,78.208,55.297
2020-10-19 00:06:00,78.208,55.297
2020-10-19 00:07:00,78.208,55.32899999999999
2020-10-19 00:08:00,78.208,55.32899999999999
2020-10-19 00:09:00,78.208,55.36
2020-10-19 00:10:00,78.208,55.32899999999999
2020-10-19 00:11:00,78.208,55.423
2020-10-19 00:12:00,78.208,55.391000000000005
2020-10-19 00:13:00,78.208,55.391000000000005
2020-10-19 00:14:00,78.208,55.391000000000005
2020-10-19 00:15:00,78.208,55.36
2020-10-19 00:16:00,78.208,55.391000000000005
2020-10-19 00:17:00,78.208,55.391000000000005
2020-10-19 00:18:00,78.208,55.423
2020-10-19 00:19:00,78.208,55.423
2020-10-19 00:20:00,78.208,55.423
2020-10-19 00:21:00,78.208,55.45399999999999
2020-10-19 00:22:00,78.208,55.485
2020-10-19 00:23:00,78.208,55.516000000000005
2020-10-19 00:24:00,78.208,55.57899999999999
2020-10-19 00:25:00,78.208,55.641000000000005
2020-10-19 00:26:00,78.208,55.673
2020-10-19 00:27:00,78.208,55.57899999999999
2020-10-19 00:28:00,78.208,55.548
2020-10-19 00:29:00,78.165,55.513000000000005
2020-10-19 00:30:00,78.165,55.482
2020-10-19 00:31:00,78.165,55.482
2020-10-19 00:32:00,78.165,55.575
2020-10-19 00:33:00,78.165,55.607
2020-10-19 00:34:00,78.165,55.607
2020-10-19 00:35:00,78.165,55.638000000000005
2020-10-19 00:36:00,78.165,55.669
2020-10-19 00:37:00,78.165,55.638000000000005
2020-10-19 00:38:00,78.165,55.669
2020-10-19 00:39:00,78.165,55.669
2020-10-19 00:40:00,78.12100000000001,55.696999999999996
2020-10-19 00:41:00,78.12100000000001,55.728
2020-10-19 00:42:00,78.12100000000001,55.728
2020-10-19 00:43:00,78.12100000000001,55.728
2020-10-19 00:44:00,78.12100000000001,55.728
2020-10-19 00:45:00,78.12100000000001,55.791000000000004
2020-10-19 00:46:00,78.12100000000001,55.791000000000004
2020-10-19 00:47:00,78.12100000000001,55.853
2020-10-19 00:48:00,78.12100000000001,55.853
2020-10-19 00:49:00,78.12100000000001,55.821999999999996
2020-10-19 00:50:00,78.07600000000001,55.881
2020-10-19 00:51:00,78.07600000000001,55.912
2020-10-19 00:52:00,78.07600000000001,55.943000000000005
2020-10-19 00:53:00,78.07600000000001,55.943000000000005
2020-10-19 00:54:00,78.07600000000001,55.912
2020-10-19 00:55:00,78.07600000000001,55.943000000000005
2020-10-19 00:56:00,78.033,56.001999999999995
2020-10-19 00:57:00,78.033,56.001999999999995
2020-10-19 00:58:00,78.033,56.033
2020-10-19 00:59:00,78.033,56.033
2020-10-19 01:00:00,77.99,56.06100000000001
2020-10-19 01:01:00,77.99,56.092
2020-10-19 01:02:00,77.99,56.092
2020-10-19 01:03:00,77.99,56.092
2020-10-19 01:04:00,77.99,56.123000000000005
2020-10-19 01:05:00,77.99,56.153999999999996
2020-10-19 01:06:00,77.99,56.153999999999996
2020-10-19 01:07:00,77.99,56.18600000000001
2020-10-19 01:08:00,77.99,56.217
2020-10-19 01:09:00,77.99,56.217
2020-10-19 01:10:00,77.945,56.213
2020-10-19 01:11:00,77.945,56.213
2020-10-19 01:12:00,77.945,56.213
2020-10-19 01:13:00,77.945,56.275
2020-10-19 01:14:00,77.945,56.244
2020-10-19 01:15:00,77.945,56.275
2020-10-19 01:16:00,77.945,56.306999999999995
2020-10-19 01:17:00,77.902,56.303000000000004
2020-10-19 01:18:00,77.902,56.333999999999996
