time,heart_rate
2020-10-26 00:01:00,68.0
2020-10-26 00:02:00,66.0
2020-10-26 00:03:00,63.0
2020-10-26 00:04:00,59.0
2020-10-26 00:05:00,63.0
2020-10-26 00:06:00,61.0
2020-10-26 00:07:00,64.0
2020-10-26 00:08:00,61.0
2020-10-26 00:09:00,64.0
2020-10-26 00:10:00,65.0
2020-10-26 00:11:00,73.0
2020-10-26 00:12:00,62.0
2020-10-26 00:13:00,59.0
2020-10-26 00:14:00,66.0
2020-10-26 00:15:00,63.0
2020-10-26 00:16:00,62.0
2020-10-26 00:17:00,64.0
2020-10-26 00:18:00,63.0
2020-10-26 00:19:00,61.0
2020-10-26 00:21:00,62.0
2020-10-26 00:22:00,66.0
2020-10-26 00:23:00,59.0
2020-10-26 00:24:00,61.0
2020-10-26 00:25:00,59.0
2020-10-26 00:26:00,57.0
2020-10-26 00:27:00,58.0
2020-10-26 00:28:00,61.0
2020-10-26 00:29:00,63.0
2020-10-26 00:30:00,64.0
2020-10-26 00:31:00,61.0
2020-10-26 00:32:00,70.0
2020-10-26 00:33:00,72.0
2020-10-26 00:34:00,62.0
2020-10-26 00:35:00,55.0
2020-10-26 00:36:00,63.0
2020-10-26 00:37:00,61.0
2020-10-26 00:38:00,82.0
2020-10-26 00:39:00,72.0
2020-10-26 00:40:00,0.0
2020-10-26 00:56:00,0.0
2020-10-26 01:12:00,0.0
2020-10-26 01:28:00,0.0
2020-10-26 01:44:00,0.0
2020-10-26 02:00:00,0.0
2020-10-26 02:16:00,0.0
2020-10-26 02:32:00,0.0
2020-10-26 02:48:00,0.0
2020-10-26 03:04:00,0.0
2020-10-26 03:20:00,0.0
2020-10-26 03:36:00,0.0
2020-10-26 03:52:00,0.0
2020-10-26 04:08:00,0.0
2020-10-26 04:24:00,0.0
2020-10-26 04:40:00,0.0
2020-10-26 04:56:00,0.0
2020-10-26 05:12:00,0.0
2020-10-26 05:28:00,0.0
2020-10-26 05:44:00,0.0
2020-10-26 06:00:00,0.0
2020-10-26 06:16:00,0.0
2020-10-26 06:32:00,0.0
2020-10-26 06:48:00,0.0
2020-10-26 07:04:00,0.0
2020-10-26 07:20:00,0.0
2020-10-26 07:36:00,0.0
2020-10-26 07:52:00,0.0
2020-10-26 08:08:00,0.0
2020-10-26 08:24:00,0.0
2020-10-26 08:40:00,0.0
2020-10-26 08:56:00,0.0
2020-10-26 09:12:00,0.0
2020-10-26 09:28:00,0.0
2020-10-26 09:44:00,0.0
2020-10-26 10:00:00,0.0
2020-10-26 10:16:00,0.0
2020-10-26 10:24:00,75.0
2020-10-26 10:34:00,63.0
2020-10-26 10:35:00,66.0
2020-10-26 10:36:00,65.0
2020-10-26 10:37:00,64.0
2020-10-26 10:38:00,68.0
2020-10-26 10:39:00,83.0
2020-10-26 10:40:00,98.0
2020-10-26 10:41:00,97.0
2020-10-26 10:42:00,72.0
2020-10-26 10:43:00,83.0
2020-10-26 10:44:00,94.0
2020-10-26 10:45:00,100.0
2020-10-26 10:46:00,122.0
2020-10-26 10:47:00,117.0
2020-10-26 10:48:00,115.0
2020-10-26 10:49:00,92.0
2020-10-26 10:50:00,91.0
2020-10-26 10:51:00,100.0
2020-10-26 10:52:00,101.0
2020-10-26 10:53:00,113.0
2020-10-26 10:55:00,111.0
2020-10-26 10:56:00,99.0
2020-10-26 10:57:00,98.0
2020-10-26 10:58:00,89.0
2020-10-26 10:59:00,82.0
2020-10-26 11:00:00,80.0
2020-10-26 11:01:00,83.0
2020-10-26 11:02:00,93.0
2020-10-26 11:03:00,95.0
2020-10-26 11:04:00,85.0
2020-10-26 11:05:00,88.0
2020-10-26 11:06:00,77.0
2020-10-26 11:07:00,88.0
2020-10-26 11:08:00,87.0
2020-10-26 11:09:00,85.0
2020-10-26 11:10:00,90.0
2020-10-26 11:11:00,80.0
2020-10-26 11:12:00,85.0
2020-10-26 11:13:00,82.0
2020-10-26 11:15:00,104.0
2020-10-26 11:16:00,105.0
2020-10-26 11:17:00,101.0
2020-10-26 11:18:00,112.0
2020-10-26 11:19:00,115.0
2020-10-26 11:20:00,102.0
2020-10-26 11:21:00,98.0
2020-10-26 11:22:00,95.0
2020-10-26 11:23:00,94.0
2020-10-26 11:24:00,101.0
2020-10-26 11:25:00,105.0
2020-10-26 11:26:00,94.0
2020-10-26 11:27:00,95.0
2020-10-26 11:28:00,90.0
2020-10-26 11:29:00,92.0
2020-10-26 11:30:00,88.0
2020-10-26 11:31:00,85.0
2020-10-26 11:32:00,91.0
2020-10-26 11:33:00,92.0
2020-10-26 11:34:00,90.0
2020-10-26 11:35:00,89.0
2020-10-26 11:37:00,84.0
2020-10-26 11:39:00,88.0
2020-10-26 11:40:00,87.0
2020-10-26 11:41:00,90.0
2020-10-26 11:42:00,95.0
2020-10-26 11:43:00,86.0
2020-10-26 11:44:00,90.0
2020-10-26 11:45:00,86.0
2020-10-26 11:46:00,83.0
2020-10-26 11:47:00,85.0
2020-10-26 11:48:00,82.0
2020-10-26 11:49:00,84.0
2020-10-26 11:50:00,81.0
2020-10-26 11:51:00,78.0
2020-10-26 11:52:00,83.0
2020-10-26 11:53:00,84.0
2020-10-26 11:54:00,81.0
2020-10-26 11:55:00,85.0
2020-10-26 11:56:00,90.0
2020-10-26 11:57:00,85.0
2020-10-26 11:58:00,84.0
2020-10-26 11:59:00,79.0
2020-10-26 12:00:00,81.0
2020-10-26 12:01:00,84.0
2020-10-26 12:03:00,83.0
2020-10-26 12:04:00,92.0
2020-10-26 12:05:00,94.0
2020-10-26 12:06:00,86.0
2020-10-26 12:07:00,80.0
2020-10-26 12:08:00,77.0
2020-10-26 12:09:00,74.0
2020-10-26 12:10:00,79.0
2020-10-26 12:11:00,100.0
2020-10-26 12:12:00,102.0
2020-10-26 12:13:00,91.0
2020-10-26 12:14:00,86.0
2020-10-26 12:15:00,91.0
2020-10-26 12:17:00,89.0
2020-10-26 12:18:00,84.0
2020-10-26 12:19:00,80.0
2020-10-26 12:20:00,79.0
2020-10-26 12:21:00,80.0
2020-10-26 12:22:00,84.0
2020-10-26 12:23:00,78.0
2020-10-26 12:24:00,77.0
2020-10-26 12:26:00,79.0
2020-10-26 12:27:00,82.0
2020-10-26 12:28:00,84.0
2020-10-26 12:29:00,80.0
2020-10-26 12:30:00,74.0
2020-10-26 12:31:00,81.0
2020-10-26 12:32:00,77.0
2020-10-26 12:33:00,79.0
2020-10-26 12:34:00,81.0
2020-10-26 12:36:00,78.0
2020-10-26 12:38:00,77.0
2020-10-26 12:39:00,80.0
2020-10-26 12:40:00,94.0
2020-10-26 12:41:00,84.0
2020-10-26 12:42:00,91.0
2020-10-26 12:43:00,69.0
2020-10-26 12:44:00,76.0
2020-10-26 12:45:00,87.0
2020-10-26 12:46:00,88.0
2020-10-26 12:47:00,81.0
2020-10-26 12:48:00,76.0
2020-10-26 12:49:00,86.0
2020-10-26 12:50:00,83.0
2020-10-26 12:51:00,73.0
2020-10-26 12:52:00,80.0
2020-10-26 12:53:00,82.0
2020-10-26 12:54:00,84.0
2020-10-26 12:56:00,79.0
2020-10-26 12:57:00,81.0
2020-10-26 12:58:00,79.0
2020-10-26 12:59:00,80.0
2020-10-26 13:00:00,83.0
2020-10-26 13:01:00,80.0
2020-10-26 13:02:00,79.0
2020-10-26 13:03:00,81.0
2020-10-26 13:04:00,83.0
2020-10-26 13:05:00,81.0
2020-10-26 13:06:00,79.0
2020-10-26 13:07:00,74.0
2020-10-26 13:08:00,76.0
2020-10-26 13:09:00,79.0
2020-10-26 13:10:00,75.0
2020-10-26 13:12:00,74.0
2020-10-26 13:15:00,76.0
2020-10-26 13:16:00,74.0
2020-10-26 13:17:00,76.0
2020-10-26 13:18:00,77.0
2020-10-26 13:19:00,78.0
2020-10-26 13:20:00,81.0
2020-10-26 13:21:00,82.0
2020-10-26 13:22:00,81.0
2020-10-26 13:24:00,86.0
2020-10-26 13:25:00,79.0
2020-10-26 13:28:00,72.0
2020-10-26 13:29:00,76.0
2020-10-26 13:30:00,81.0
2020-10-26 13:32:00,87.0
2020-10-26 13:33:00,77.0
2020-10-26 13:34:00,81.0
2020-10-26 13:35:00,75.0
2020-10-26 13:36:00,71.0
2020-10-26 13:37:00,80.0
2020-10-26 13:38:00,90.0
2020-10-26 13:39:00,86.0
2020-10-26 13:40:00,68.0
2020-10-26 13:41:00,73.0
2020-10-26 13:42:00,69.0
2020-10-26 13:43:00,73.0
2020-10-26 13:44:00,85.0
2020-10-26 13:45:00,94.0
2020-10-26 13:47:00,82.0
2020-10-26 13:48:00,75.0
2020-10-26 13:49:00,87.0
2020-10-26 13:50:00,77.0
2020-10-26 13:51:00,71.0
2020-10-26 13:52:00,78.0
2020-10-26 13:53:00,89.0
2020-10-26 13:54:00,91.0
2020-10-26 13:56:00,81.0
2020-10-26 13:57:00,83.0
2020-10-26 13:58:00,82.0
2020-10-26 14:00:00,85.0
2020-10-26 14:02:00,82.0
2020-10-26 14:03:00,84.0
2020-10-26 14:04:00,74.0
2020-10-26 14:05:00,81.0
2020-10-26 14:06:00,80.0
2020-10-26 14:07:00,99.0
2020-10-26 14:08:00,76.0
2020-10-26 14:09:00,75.0
2020-10-26 14:10:00,77.0
2020-10-26 14:11:00,83.0
2020-10-26 14:12:00,85.0
2020-10-26 14:14:00,83.0
2020-10-26 14:15:00,88.0
2020-10-26 14:16:00,75.0
2020-10-26 14:17:00,86.0
2020-10-26 14:18:00,78.0
2020-10-26 14:19:00,81.0
2020-10-26 14:20:00,84.0
2020-10-26 14:21:00,85.0
2020-10-26 14:23:00,78.0
2020-10-26 14:24:00,85.0
2020-10-26 14:25:00,87.0
2020-10-26 14:26:00,79.0
