@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
22.71722222,53.09,78.0,30.11111111,32.6646747,0.34182887,0.61,1.0,neutral
22.81222222,53.83,81.0,30.11111111,32.6646747,0.34182887,0.61,1.0,neutral
22.90777778,54.04,83.0,45.5,32.6646747,0.34182887,0.61,1.0,neutral
23.00388889,54.29,77.0,20.0,32.6646747,0.34182887,0.74,1.0,neutral
23.00388889,54.61,72.0,8.0,32.6646747,0.34182887,0.74,1.0,neutral
20.805,56.61,73.1827957,8.0,33.635999999999996,0.07892350000000001,0.74,0.8,cool
20.805,56.36,58.0,17.0,33.868,0.0955895,0.74,1.0,cool
20.805,56.11,70.0,24.0,34.073,0.1071645,0.74,1.0,cool
20.90111111,56.33,66.0,2.0,32.215,0.0964465,0.74,1.0,cool
21.09111111,55.35,88.0,30.11111111,31.875999999999998,0.0920145,0.74,1.0,neutral
21.18722222,55.23,64.0,8.0,31.719,0.092987,0.74,1.0,neutral
21.56888889,55.08,83.0,30.11111111,31.719,0.08995399999999999,0.74,1.0,neutral
23.00388889,52.19,80.0,21.0,32.733000000000004,0.1511195,0.74,1.0,neutral
23.38777778,51.72,84.0,57.0,33.533,0.0357605,0.74,1.0,neutral
24.255,49.52,80.0,57.0,33.842,0.064024,0.61,1.0,warm
24.06222222,50.06,87.0,30.11111111,33.173,0.1191695,0.61,1.0,warm
24.255,49.41,78.5,28.0,33.43,0.0852145,0.61,1.0,warm
24.06222222,49.95,75.0,18.0,33.302,0.0897815,0.61,1.1,warm
23.96611111,50.05,76.0,24.0,32.474000000000004,0.1788875,0.61,1.1,warm
23.96611111,50.01,79.0,30.11111111,32.111,0.1114825,0.61,1.0,warm
24.44777778,47.23,82.0,36.0,31.693,0.333956,0.61,1.0,warm
24.06222222,48.64,76.0,24.0,32.111,0.2884815,0.61,1.0,warm
24.35111111,47.8,76.0,14.5,32.889,0.2341315,0.61,1.1,warm
26.0,44.9,78.0,30.11111111,33.173,0.249844,0.61,1.1,warm
24.93111111,46.93,80.0,26.0,33.405,0.20979699999999998,0.61,1.0,warm
24.44777778,47.53,88.0,58.0,32.422,0.3382495,0.61,1.0,neutral
24.15777778,47.99,79.5,33.0,33.199,0.4759465,0.61,1.0,neutral
23.86888889,47.94,74.0,30.11111111,33.173,0.31557399999999997,0.61,1.0,neutral
23.67722222,48.13,78.0,18.0,32.448,0.0240815,0.61,1.0,neutral
23.48388889,48.28,73.0,18.0,31.641,0.0266905,0.61,1.0,neutral
23.19611111,48.26,73.1827957,22.0,31.901999999999997,0.0456055,0.61,1.0,neutral
23.00388889,48.35,74.0,15.0,31.85,0.060642499999999995,0.61,1.0,neutral
22.81222222,48.34,66.0,11.0,32.085,0.0750975,0.61,1.0,neutral
22.90777778,47.94,73.1827957,30.11111111,32.6646747,0.0044605,0.61,1.0,neutral
23.19611111,47.19,73.1827957,30.11111111,32.6646747,0.34182887,0.74,1.0,neutral
22.62111111,48.09,0.0,30.11111111,32.6646747,0.34182887,0.74,1.0,neutral
22.42888889,44.35,73.1827957,30.11111111,32.6646747,0.34182887,0.74,0.8,cool
22.71722222,43.5,73.0,16.5,31.772,0.012577,0.74,1.0,cool
22.81222222,43.38,72.0,16.0,32.604,0.048976,0.74,1.0,cool
22.62111111,44.6,71.0,5.0,32.525999999999996,0.0198465,0.74,1.0,cool
23.77277778,43.46,60.0,17.0,33.688,0.038440499999999996,0.74,1.0,cool
24.44777778,42.23,60.0,23.0,33.919000000000004,0.049122000000000006,0.74,1.0,cool
24.64111111,41.75,58.0,23.0,34.558,0.059034,0.74,1.1,cool
24.545,42.14,83.0,30.11111111,33.79,0.0602635,0.74,1.0,neutral
24.06222222,44.33,78.0,54.0,33.096,0.059885,0.74,1.0,neutral
23.86888889,44.23,73.0,19.0,32.811,0.0643105,0.74,1.0,neutral
23.86888889,44.2,73.1827957,17.0,31.955,0.0125505,0.74,1.0,neutral
24.73777778,42.85,72.0,24.0,32.707,0.040717,0.74,1.0,neutral
24.73777778,41.81,75.0,20.0,32.007,0.0450985,0.74,1.0,neutral
24.545,41.32,93.0,30.11111111,31.929000000000002,0.051173,0.61,1.0,neutral
23.96611111,35.36,88.0,30.11111111,31.798000000000002,1.6684065,0.61,1.0,warm
24.15777778,38.12,81.0,71.0,31.719,0.43461049999999996,0.61,1.0,warm
24.35111111,39.15,77.0,30.11111111,31.901999999999997,0.327808,0.61,1.0,warm
24.35111111,39.84,76.0,30.11111111,32.707,0.27221,0.61,1.7,warm
24.35111111,40.37,76.0,19.0,32.241,0.0487875,0.61,1.1,warm
24.35111111,40.52,84.0,30.11111111,31.588,0.061833000000000006,0.61,1.1,warm
24.35111111,41.07,84.0,69.0,33.868,1.195511,0.61,1.0,warm
24.64111111,42.23,75.0,30.11111111,33.893,0.5802135,0.61,1.0,warm
24.44777778,42.23,97.0,30.11111111,33.199,0.9622485000000001,0.61,1.0,warm
24.255,42.41,106.0,30.11111111,30.669,5.6467085,0.61,1.0,warm
23.96611111,42.55,106.0,30.11111111,31.615,1.6854784999999999,0.61,1.0,warm
23.86888889,43.4,76.0,34.5,33.585,0.6718455,0.61,1.0,neutral
23.86888889,43.89,86.0,56.0,32.889,0.629143,0.61,1.0,neutral
23.77277778,44.32,79.5,46.0,31.588,0.544272,0.61,1.0,neutral
23.67722222,44.57,88.0,55.0,32.993,0.691388,0.61,1.0,neutral
26.48777778,38.38,73.1827957,30.11111111,32.6646747,0.34182887,0.74,1.0,cool
26.29222222,38.69,73.1827957,30.11111111,32.6646747,0.34182887,0.74,1.0,cool
26.29222222,38.37,65.0,13.0,33.25,0.0397685,0.74,1.0,cool
25.125,40.14,63.0,22.0,33.455999999999996,0.0420055,0.74,1.0,cool
24.545,41.38,62.0,14.0,33.971,0.070634,0.74,1.0,cool
24.15777778,42.28,59.0,23.0,33.996,0.06871100000000001,0.74,1.0,cool
23.86888889,42.89,61.0,18.0,34.175,0.0675255,0.74,1.1,neutral
24.73777778,42.15,73.1827957,59.0,33.816,0.0832225,0.74,1.0,neutral
24.64111111,41.99,74.0,42.0,32.448,0.0852075,0.74,1.0,neutral
24.44777778,42.81,75.0,50.0,32.474000000000004,0.0401875,0.61,1.0,neutral
24.44777778,43.14,73.0,43.0,32.915,0.054435000000000004,0.61,1.0,neutral
24.545,43.48,84.0,62.0,32.085,0.032164,0.61,1.0,neutral
24.64111111,43.85,86.0,56.0,31.955,0.052783000000000004,0.61,1.0,warm
24.835,44.08,74.0,31.0,30.616,0.013316499999999998,0.61,1.0,warm
24.93111111,44.26,78.0,43.0,32.5,0.024143,0.61,1.0,warm
24.93111111,44.83,71.0,42.0,32.707,0.0632485,0.61,1.0,warm
25.02777778,44.77,72.0,28.5,33.482,0.058099,0.61,1.1,warm
25.02777778,44.52,64.0,30.11111111,32.889,8.284101,0.61,1.1,warm
