@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
24.82277778,59.589,73.35616438356166,27.32758620689655,32.314455882352945,2.0002557297297296,0.36,1.0,warm
24.87111111,59.68899999999999,73.35616438356166,27.32758620689655,32.314455882352945,2.0002557297297296,0.36,1.0,neutral
24.96777778,59.797,56.0,1.0,32.163000000000004,0.0833385,0.36,1.0,neutral
25.16222222,59.92,52.0,7.0,31.693,0.086016,0.36,1.0,neutral
25.33111111,60.012,54.0,0.0,32.785,0.129426,0.36,1.0,neutral
25.55,60.135,58.0,13.0,33.533,0.296583,0.36,1.1,neutral
25.86611111,60.246,63.0,1.0,31.588,0.1024855,0.36,1.1,neutral
26.37777778,60.389,67.0,27.32758620689655,31.013,0.188456,0.36,1.1,cool
27.235,60.4,84.0,42.0,33.79,6.6239515,0.36,1.1,slight_cool
26.79277778,60.113,86.0,27.32758620689655,33.199,4.2825195,0.36,1.1,slight_cool
27.55388889,59.86,94.0,75.0,33.482,3.4463695,0.36,1.1,slight_cool
26.5,56.672,83.0,17.0,33.302,2.851882,0.36,1.1,very_cool
25.55,55.941,84.0,37.5,33.096,2.2125475,0.36,1.1,very_cool
25.04,56.176,71.0,7.0,32.837,1.6181584999999998,0.36,1.1,neutral
24.67722222,57.554,107.0,27.32758620689655,31.824,0.6137515,0.57,1.4,neutral
25.76777778,58.59,86.0,54.0,31.458,1.483748,0.57,1.4,neutral
24.605,55.831,76.0,7.0,32.604,0.5137205,0.36,1.1,warm
23.35222222,56.611,67.0,27.32758620689655,32.007,0.5474775,0.36,1.1,warm
24.24277778,58.356,71.5,10.0,32.889,0.431103,0.36,1.1,neutral
24.50777778,56.907,68.0,0.0,32.215,0.5632564999999999,0.36,1.1,neutral
23.97777778,58.037,68.0,0.0,32.552,0.2527005,0.36,1.1,neutral
24.72611111,58.43,80.0,52.0,30.695,0.2248295,0.36,1.1,neutral
25.18611111,58.962,85.0,57.0,32.474000000000004,0.7985755,0.36,1.1,neutral
23.37611111,56.738,83.0,24.0,32.314455882352945,24.63264,0.36,1.1,neutral
23.35222222,57.231,72.0,27.32758620689655,31.248,2.786503,0.36,1.1,neutral
23.30388889,57.595,65.0,0.0,32.215,1.165423,0.36,1.1,neutral
23.80888889,58.599,74.0,3.0,33.096,0.176074,0.36,1.1,neutral
23.95388889,60.962,56.0,15.0,31.117,0.036105,0.36,1.0,warm
24.05,61.096,53.0,13.0,31.902,0.06292400000000001,0.36,1.1,warm
24.195,61.273,54.0,17.0,31.431,0.0869485,0.36,1.1,warm
24.55722222,61.515,86.0,27.32758620689655,32.314455882352945,0.9183915,0.36,1.1,warm
25.11277778,61.608,66.0,21.5,32.314455882352945,0.348939,0.36,1.1,warm
25.64722222,61.721,65.0,61.0,31.3,0.29825,0.36,1.1,neutral
26.10888889,61.765,67.5,27.32758620689655,32.681999999999995,0.29161750000000003,0.36,1.1,neutral
25.86611111,61.233,79.0,27.32758620689655,33.43,0.2896645,0.57,1.4,cool
26.67111111,61.459,83.0,78.0,30.537,0.422045,0.57,1.7,cool
27.235,61.63800000000001,91.0,83.0,33.25,8.697113499999999,0.36,1.1,cool
26.35277778,57.69,70.0,42.0,32.915,2.706167,0.36,1.1,neutral
25.96277778,59.302,76.0,33.0,32.941,1.0672549999999998,0.36,1.1,neutral
24.77388889,58.809,75.5,48.0,32.604,0.4873195,0.36,1.1,neutral
23.85722222,58.853,69.0,22.0,32.474000000000004,0.32903150000000003,0.36,1.1,neutral
24.82277778,60.36,79.0,55.0,31.876,0.1400175,0.36,1.1,neutral
25.55,59.57899999999999,65.0,24.0,33.096,0.138493,0.36,1.1,neutral
24.65277778,59.74800000000001,70.0,48.0,33.302,0.1558615,0.36,1.1,neutral
24.75,59.824,63.0,21.0,33.199,0.142105,0.36,1.1,neutral
24.79777778,59.215,70.0,32.0,32.552,0.1213405,0.36,1.1,neutral
24.70222222,59.508,66.0,26.0,32.915,0.162597,0.36,1.1,neutral
24.67722222,59.628,77.0,27.32758620689655,32.837,0.5872775,0.36,1.1,neutral
25.01611111,59.774,74.0,39.0,31.641,0.810437,0.36,1.1,neutral
24.315,58.707,102.0,27.32758620689655,30.88,0.323286,0.36,3.8,neutral
24.36277778,59.548,135.0,27.32758620689655,31.458,57.415932,0.36,3.8,cool
23.97777778,58.161,72.0,27.32758620689655,31.876,10.333466,0.36,1.1,neutral
23.64111111,60.97,73.35616438356166,27.32758620689655,32.314455882352945,2.0002557297297296,0.36,1.1,neutral
23.71277778,61.13399999999999,0.0,27.32758620689655,32.314455882352945,0.022345,0.36,1.1,neutral
23.85722222,61.249,49.0,0.0,32.085,0.0839975,0.36,1.1,neutral
24.07388889,61.40600000000001,95.0,69.0,30.167,0.0581855,0.36,1.1,neutral
24.43611111,61.618,59.0,0.0,32.314455882352945,0.0659995,0.36,1.1,neutral
