@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
25.55,62.122,60.0,17.0,32.019343283582096,0.32825952898550725,0.74,1.0,neutral
25.67111111,62.32100000000001,78.0,60.0,30.748,0.9263205,0.74,1.1,neutral
25.84111111,62.255,79.0,46.0,31.327,1.232405,0.74,1.1,neutral
26.13388889,61.49100000000001,94.0,91.0,31.458,0.3750045,0.74,1.0,neutral
26.35277778,61.07100000000001,85.0,71.0,32.085,0.081127,0.74,1.0,neutral
26.45111111,61.026,74.0,53.0,31.327,0.0567245,0.74,1.0,neutral
26.59777778,60.806,76.0,50.0,32.059,0.047717,0.74,1.0,neutral
26.74388889,60.402,84.0,50.0,32.759,0.08606749999999999,0.74,1.0,neutral
25.91388889,61.905,74.0,48.0,31.876,0.135945,0.74,1.0,neutral
26.15777778,61.948,64.0,15.0,32.215,0.070101,0.74,1.0,neutral
26.03611111,62.199,67.0,33.21875,32.292,0.096819,0.74,1.0,neutral
26.01222222,62.105,64.0,46.0,32.863,0.6379185,0.74,1.0,neutral
26.64611111,61.965,60.5,5.0,32.137,0.5395234999999999,0.74,1.0,neutral
25.79277778,62.01,75.71428571428571,16.0,30.933000000000003,0.501436,0.74,1.0,neutral
25.355,62.6,87.0,79.0,31.353,0.5298135,0.74,1.1,neutral
25.45277778,62.975,77.0,33.21875,32.448,0.410551,0.74,1.1,neutral
26.28,60.726000000000006,71.0,34.0,33.276,0.372204,0.74,1.1,neutral
26.32888889,60.368,67.0,23.0,33.585,0.3651635,0.74,1.1,neutral
26.42611111,60.261,74.0,46.0,33.405,0.3548545,0.74,1.1,neutral
26.30388889,59.785,109.0,33.21875,33.07,0.3451835,0.74,1.1,neutral
26.15777778,59.701,77.0,61.0,32.785,0.3066845,0.74,1.1,neutral
26.06111111,59.99100000000001,75.71428571428571,61.0,32.396,0.07426050000000001,0.74,1.1,neutral
26.03611111,60.14,70.0,55.0,32.215,0.09943,0.74,1.1,neutral
25.98722222,60.315,64.0,33.21875,32.837,0.141847,0.74,1.1,neutral
25.86611111,60.54,65.0,45.0,32.811,0.15090250000000002,0.74,1.1,neutral
24.70222222,62.076,61.0,8.0,32.019343283582096,0.32825952898550725,0.31,0.8,neutral
24.82277778,62.035,55.0,6.0,32.019343283582096,0.32825952898550725,0.31,0.8,neutral
25.065,62.524,64.0,33.21875,31.196,0.06930700000000001,0.74,0.8,neutral
25.18611111,62.573,73.0,60.0,30.484,0.0240705,0.74,1.0,neutral
25.23388889,62.521,100.5,87.0,31.091,0.12950350000000002,0.74,1.0,neutral
25.25777778,62.555,104.0,33.21875,31.274,0.060142,0.74,1.1,neutral
25.42777778,62.612,127.0,97.0,31.327,0.0654885,0.74,1.1,neutral
25.525,63.017,96.0,33.21875,31.222,0.121345,0.74,1.1,neutral
26.32888889,63.387,91.0,83.0,31.274,0.1469625,0.74,1.1,neutral
26.54888889,61.496,84.0,83.0,32.189,0.1827545,0.74,1.0,neutral
26.42611111,61.143,84.0,79.0,32.344,0.411076,0.74,1.0,neutral
26.30388889,61.154,79.0,46.0,31.667,0.4307375,0.74,1.0,neutral
26.18222222,60.858,73.0,41.0,31.588,1.042401,0.74,1.0,neutral
26.18222222,60.71,75.71428571428571,33.21875,31.745,1.3738435,0.74,1.0,neutral
26.03611111,60.839,66.0,20.0,31.458,1.0534455,0.74,1.0,neutral
26.085,60.604,69.0,33.21875,31.17,2.136545,0.74,1.0,neutral
25.62277778,61.13800000000001,75.71428571428571,33.21875,32.019343283582096,0.008502,0.0,1.2,slightly_warm
25.23388889,62.011,75.0,33.21875,31.458,0.1932785,0.74,1.0,neutral
25.355,62.361,72.0,39.0,32.007,0.3134895,0.74,1.0,neutral
25.84111111,61.173,77.0,63.0,32.37,0.204692,0.74,1.0,neutral
25.91388889,61.089,100.5,33.21875,32.37,0.177494,0.74,1.0,neutral
25.91388889,60.82,88.0,60.0,32.215,0.186711,0.74,1.0,neutral
25.91388889,60.699,70.0,9.0,32.033,0.068088,0.74,1.0,neutral
25.98722222,60.589,72.0,15.0,32.241,0.1222975,0.74,1.0,neutral
25.89,60.964,81.5,30.0,32.552,0.13985350000000002,0.74,1.0,neutral
25.79277778,61.044,81.0,7.0,32.552,0.169282,0.74,1.0,cool
25.76777778,61.04,65.0,2.0,32.474000000000004,0.17161949999999998,0.74,1.0,cool
25.62277778,60.745,75.71428571428571,0.0,32.889,0.1778115,0.74,1.0,cool
25.62277778,60.835,58.0,0.0,32.292,0.1729825,0.74,1.0,slight_cool
24.21888889,63.073,75.71428571428571,33.21875,32.019343283582096,0.005106,0.31,1.0,neutral
24.77388889,62.537,78.0,10.0,31.745,0.631832,0.74,1.0,neutral
25.11277778,61.81100000000001,72.0,16.0,31.798,0.6695355,0.74,1.0,neutral
25.21,61.857,70.0,2.0,32.059,0.440038,0.74,1.0,neutral
25.23388889,61.801,65.0,0.0,31.615,0.2876065,0.74,1.0,neutral
25.33111111,61.816,73.0,35.0,31.562,0.242693,0.74,1.0,neutral
25.42777778,61.771,77.0,44.0,31.719,0.296033,0.74,1.0,neutral
25.50111111,61.753,77.0,15.0,32.241,0.26352600000000004,0.74,1.0,neutral
25.525,61.636,70.0,20.0,32.059,0.2637705,0.74,1.0,cool
25.59777778,61.437,73.0,7.0,32.137,0.2500575,0.74,1.0,cool
25.74388889,60.669,68.5,7.0,32.241,0.239517,0.74,1.0,cool
25.64722222,60.688,73.0,15.0,32.37,0.2404815,1.0,0.8,warm
25.38,60.828,61.0,0.0,32.111,0.263069,1.0,0.8,very_warm
25.13722222,61.183,57.0,5.0,32.033,0.2619085,1.0,0.8,very_warm
24.96777778,61.457,72.5,1.0,32.344,0.264096,1.0,0.8,very_warm
24.895,61.657,89.0,33.21875,32.5,0.2690465,1.0,0.8,very_warm
25.21,62.697,69.0,6.0,31.667,0.2205815,0.74,1.0,warm
25.355,62.091,80.0,45.0,31.353,0.2492825,0.74,1.0,warm
25.30722222,62.353,72.0,14.0,32.019343283582096,0.32825952898550725,0.74,1.0,warm
25.065,62.194,71.0,16.0,32.019343283582096,0.32825952898550725,0.74,1.0,warm
24.99222222,62.332,64.0,2.0,32.019343283582096,0.32825952898550725,0.74,1.0,warm
24.94388889,62.205,75.71428571428571,8.0,32.019343283582096,0.32825952898550725,0.74,1.0,warm
24.75,62.589,75.71428571428571,3.0,32.019343283582096,0.32825952898550725,0.74,1.2,warm
24.96777778,62.298,81.0,48.0,32.019343283582096,0.32825952898550725,0.74,1.0,warm
