@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
22.14222222,50.15,105.0,21.940677966101696,30.51,0.014722999999999997,0.31,0.8,neutral
23.00388889,68.47,63.0,11.0,32.059,0.0266925,0.31,0.8,neutral
23.86888889,61.29,69.0,25.0,32.604,0.045155,0.31,0.8,neutral
24.35111111,54.8,87.0,21.940677966101696,32.681999999999995,0.012711,0.31,1.0,neutral
23.48388889,25.02,64.0,21.0,30.88,0.0181245,0.67,1.2,neutral
27.96111111,36.46,95.5,62.5,31.353,0.4883405,0.67,1.4,neutral
28.85277778,33.9,85.0,21.940677966101696,32.5,0.358401,0.67,2.0,neutral
28.555,28.47,75.0,48.5,33.43,0.425706,0.67,2.0,neutral
29.35222222,24.09,72.0,48.0,33.019,0.213454,0.67,1.4,neutral
26.97722222,18.58,72.5,42.0,31.484,0.019328,0.67,1.4,neutral
28.655,17.09,103.0,21.940677966101696,32.785,0.06852749999999999,0.67,1.4,neutral
25.61,15.0,65.5,14.5,31.587366666666664,0.20443563855421684,0.67,1.4,neutral
23.86888889,15.0,69.0,21.940677966101696,31.587366666666664,0.20443563855421684,0.67,1.4,neutral
23.19611111,15.0,66.0,18.5,30.748,0.0117335,0.67,1.0,neutral
22.90777778,15.0,61.0,8.0,30.59,0.008473,0.36,1.0,neutral
22.90777778,15.61,69.0,21.940677966101696,31.693,0.005795000000000001,0.36,1.0,neutral
22.71722222,15.0,71.0,39.0,31.587366666666664,0.0194575,0.36,1.0,neutral
23.00388889,15.55,64.0,22.0,30.59,0.0100485,0.36,1.0,neutral
23.48388889,18.01,71.0,21.940677966101696,30.775,0.009733,0.36,1.0,neutral
23.96611111,20.96,60.0,7.0,31.588,0.0117925,0.57,1.0,neutral
24.15777778,23.57,63.0,13.0,30.722,0.013253999999999998,0.57,1.0,neutral
24.06222222,24.99,64.0,9.0,31.222,0.017311,0.57,1.0,neutral
23.19611111,24.15,58.0,3.0,30.008000000000006,0.015378,0.57,1.0,neutral
22.62111111,22.89,62.0,19.0,31.587366666666664,0.0116815,0.57,1.0,neutral
22.23777778,21.74,66.0,10.0,31.587366666666664,0.012937,0.57,1.0,neutral
