@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
22.72888889,50.637,77.27083333333333,2.0,32.007,0.025939,0.57,1.2,neutral
22.96777778,41.405,82.0,60.0,31.77933898305084,0.07598400000000001,0.61,1.1,slightly_warm
24.58111111,43.244,88.0,76.0,31.77933898305084,0.025811,0.61,1.1,neutral
25.355,41.112,81.0,58.0,31.77933898305084,0.0294955,0.61,1.1,neutral
24.895,35.652,74.0,50.0,31.77933898305084,0.030113,0.61,1.1,neutral
24.75,35.704,80.0,59.0,31.77933898305084,0.03157,0.61,1.1,neutral
24.72611111,33.869,81.0,50.0,31.77933898305084,0.02686,0.61,1.1,warm
24.67722222,29.326,85.0,71.0,31.77933898305084,0.0554645,0.61,1.1,neutral
24.72611111,32.228,88.0,67.0,30.087,0.094221,0.61,1.1,neutral
25.98722222,31.4,78.0,51.0,31.77933898305084,0.029388,0.61,1.1,neutral
26.54888889,29.138,79.0,42.0,30.061,0.031434,0.61,1.1,neutral
26.15777778,30.599,73.0,39.0,30.431,0.039363,0.61,1.1,warm
25.91388889,32.468,72.0,45.0,31.196,0.033003,0.61,1.1,slightly_warm
25.76777778,33.395,66.0,29.5,31.745,0.0342945,0.61,1.1,slightly_warm
25.59777778,32.272,69.0,12.0,31.615,0.0375325,0.61,1.1,slightly_warm
25.13722222,29.601,65.0,13.5,30.801,0.026368,0.61,1.1,slightly_warm
24.82277778,27.029,65.0,16.0,30.828000000000007,0.033551,0.61,1.1,slightly_warm
24.41222222,26.249,70.0,17.0,31.77933898305084,0.021497,0.61,1.1,slightly_warm
24.21888889,26.983,79.0,53.0,31.222,0.045045,0.61,1.1,slightly_warm
24.82277778,24.157,98.0,36.4609375,31.77933898305084,0.0164085,0.36,1.7,neutral
24.87111111,24.297,71.0,45.0,30.087,0.021044,0.61,1.0,warm
24.605,23.936,61.0,10.0,30.669,0.0319075,0.61,1.0,neutral
24.36277778,24.468000000000004,59.0,6.0,30.352,0.050436,0.61,1.0,neutral
23.88111111,25.186,67.0,36.4609375,30.642,0.0644215,0.61,1.0,neutral
23.88111111,31.215,58.0,11.0,30.272,0.071979,0.61,1.0,neutral
23.73722222,30.194000000000006,56.0,4.0,30.642,0.0818665,0.61,1.0,neutral
22.75277778,36.436,77.27083333333333,36.4609375,31.77933898305084,0.16450104605263158,0.31,1.1,slightly_warm
23.11222222,41.45,71.0,19.0,31.222,0.036257,0.31,1.1,slightly_warm
23.83277778,33.353,83.0,36.4609375,30.642,0.043611,0.57,1.8,slightly_warm
24.12222222,27.418000000000006,87.0,60.0,31.77933898305084,0.125171,0.57,1.1,slightly_warm
25.67111111,25.108,93.0,36.4609375,31.77933898305084,0.06251749999999999,0.57,1.1,slightly_warm
25.67111111,23.458,78.0,38.0,31.77933898305084,0.034290499999999995,0.57,1.0,slightly_warm
25.64722222,23.697,75.0,30.0,30.008000000000006,0.031989,0.57,1.0,warm
25.84111111,24.02,101.0,82.0,30.722,0.0275245,0.61,1.1,neutral
