@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
25.02777778,52.93,73.0,10.2,32.04757377,0.096606894,0.31,1.0,cool
24.93111111,50.24,104.0,10.2,32.04757377,0.096606894,0.31,1.0,cool
24.835,50.77,70.0,10.2,32.04757377,0.096606894,0.31,1.8,cool
25.02777778,50.72,106.0,10.2,31.353,0.084652,0.31,1.1,cool
25.22222222,51.93,89.0,10.2,31.955,0.001021,0.31,1.1,cool
25.31888889,52.59,72.0,10.2,31.535999999999998,0.0053535,0.31,1.0,cool
25.41611111,53.15,79.0,10.2,31.615,0.003735,0.31,1.0,cool
25.41611111,53.01,97.0,10.2,32.04757377,0.0012515,0.31,1.0,cool
25.61,53.23,101.0,10.2,31.065,0.0019125,0.31,1.0,cool
25.70777778,53.26,83.0,10.2,32.604,0.01696,0.31,1.0,cool
25.805,52.86,80.5,10.2,31.901999999999997,0.02384,0.31,1.0,neutral
25.61,51.04,106.0,10.2,30.748,0.0089575,0.31,1.0,neutral
25.41611111,51.92,83.0,10.2,31.980999999999998,0.020062,0.31,1.8,neutral
25.41611111,52.74,94.0,10.2,32.707,2.96015,0.31,1.1,neutral
25.61,53.23,82.0,10.2,31.745,0.908857,0.31,1.0,neutral
25.90222222,53.3,87.28813559,10.2,32.422,0.053771000000000006,0.31,1.0,neutral
26.09722222,53.15,90.0,10.2,32.318000000000005,0.0398545,0.31,1.0,neutral
26.195,52.9,86.0,10.2,32.007,0.041128,0.31,1.0,neutral
26.29222222,52.78,91.0,10.2,31.405,0.040725,0.31,1.0,neutral
26.29222222,52.65,149.0,10.2,31.405,0.042848000000000004,0.31,1.0,warm
26.39,52.44,82.0,10.2,31.745,0.0085885,0.31,1.0,warm
26.39,52.35,87.28813559,10.2,32.266999999999996,0.0265605,0.31,1.0,warm
26.39,52.26,85.0,10.2,33.224000000000004,0.0350745,0.31,1.0,warm
26.39,52.05,68.0,10.2,33.199,0.0428295,0.31,1.0,warm
24.835,53.03,87.28813559,10.2,32.04757377,0.096606894,0.31,1.0,warm
25.02777778,53.25,87.28813559,10.2,32.04757377,0.096606894,0.31,1.0,warm
24.835,51.61,100.5,10.2,32.04757377,0.0017649999999999999,0.31,1.0,warm
24.835,52.68,75.0,10.2,32.785,0.010731000000000001,0.31,1.0,warm
25.02777778,53.43,88.0,10.2,33.096,0.0039195,0.31,1.8,warm
25.22222222,52.31,110.0,10.2,31.561999999999998,0.0024505,0.31,1.1,warm
