@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
25.02777778,53.8,76.25,47.87162162162162,32.25180769230769,0.7730648273809523,0.5,1.0,neutral
25.02777778,53.39,0.0,47.87162162162162,32.25180769230769,0.7730648273809523,0.5,1.0,neutral
25.41611111,53.29,65.0,2.0,31.51,0.0155705,0.5,1.1,cool
25.70777778,52.36,67.0,10.0,30.933000000000003,0.008645,0.5,1.1,cool
25.90222222,50.09,75.0,23.0,31.248,0.024383,0.5,1.1,cool
26.195,49.17,78.0,39.0,32.681999999999995,0.0328605,0.5,1.1,neutral
26.585,48.73,81.5,53.0,32.111,0.0199025,0.5,1.1,cool
26.39,46.65,84.0,47.87162162162162,31.693,0.0094955,0.5,1.1,cool
26.68277778,47.73,75.0,19.0,32.552,0.016383,0.5,1.1,slightly_warm
26.585,48.11,76.25,35.0,32.422,0.007273000000000002,0.5,1.1,slightly_warm
26.39,47.64,97.0,47.87162162162162,32.344,0.004710499999999999,0.5,1.2,slightly_warm
26.29222222,47.32,81.0,25.0,33.224000000000004,0.0117575,0.5,1.2,slightly_warm
26.87888889,48.0,89.0,51.0,33.122,0.209387,0.5,1.1,slightly_warm
26.97722222,47.72,80.0,48.0,32.604,0.0485585,0.5,1.1,warm
27.075,46.73,71.0,19.0,33.07,0.0119515,0.5,1.1,warm
27.17277778,46.19,73.0,22.0,32.993,0.022659,0.5,1.1,warm
26.585,46.29,70.0,18.0,32.837,0.04365,0.5,1.1,very_warm
26.39,47.71,76.25,7.0,32.007,0.0497005,0.5,1.1,very_warm
26.09722222,47.44,67.0,4.0,32.837,0.0487905,0.5,1.1,very_warm
26.09722222,48.76,60.0,1.0,32.111,0.012487,0.5,1.1,very_warm
25.805,48.4,58.0,0.0,31.458,0.0092935,0.5,1.1,very_warm
25.61,52.74,68.0,47.87162162162162,30.88,0.020477,0.5,1.1,very_warm
25.51277778,57.03,104.0,82.0,31.562,0.0285245,0.5,1.1,very_warm
25.70777778,55.16,82.0,49.0,33.199,0.1046195,0.5,1.1,very_warm
26.0,55.89,53.5,0.0,31.588,0.9359885,0.5,1.1,very_warm
25.805,60.87,76.25,63.0,32.526,1.5333115,0.5,1.1,very_warm
25.41611111,57.23,72.0,33.0,34.022,0.3105135,0.5,1.1,slightly_warm
25.22222222,57.1,89.0,71.0,32.085,0.251295,0.5,1.1,slightly_warm
25.41611111,56.31,76.0,40.5,32.941,0.095947,0.5,1.1,slightly_warm
25.61,55.4,69.0,47.87162162162162,30.748,0.025079,0.5,1.1,slightly_warm
25.31888889,56.28,89.0,47.87162162162162,31.745,3.7275325,0.5,4.0,neutral
25.61,59.94,84.0,69.0,32.396,0.31450900000000004,0.31,1.0,neutral
26.09722222,58.71,81.0,53.0,32.526,0.1863105,0.31,1.0,neutral
25.22222222,52.71,57.0,6.0,32.25180769230769,0.005749499999999999,0.5,1.1,warm
25.31888889,52.33,51.0,17.0,32.25180769230769,0.0033105,0.5,1.1,warm
25.41611111,52.22,79.0,45.0,32.25180769230769,0.004603,0.5,1.1,warm
26.0,51.64,71.0,30.0,31.405,0.002097,0.5,1.1,warm
26.68277778,50.19,75.0,34.0,32.25180769230769,0.7730648273809523,0.5,1.1,warm
27.075,49.34,69.0,21.0,33.43,0.005721,0.5,1.1,warm
27.37,49.19,76.0,46.0,32.267,0.0064735,0.5,1.1,warm
27.56722222,49.13,72.0,43.0,32.189,0.006375,0.5,1.1,warm
27.86222222,48.98,80.5,57.0,33.044000000000004,0.011619,0.5,1.1,warm
27.96111111,49.57,70.0,54.0,32.318000000000005,0.123438,0.5,1.1,warm
28.25777778,50.53,83.0,69.0,31.667,0.119906,0.5,1.1,warm
28.45611111,50.98,77.0,63.0,33.405,0.013023500000000002,0.5,1.1,cool
28.75388889,50.86,91.0,82.0,32.059,0.0115875,0.5,1.1,slight_cool
28.85277778,50.79,92.0,85.0,31.929,0.0431185,0.5,1.1,slight_cool
28.75388889,49.43,76.25,64.0,33.43,1.7441605,0.5,1.1,neutral
26.68277778,46.83,81.0,70.0,33.25,0.004025,0.5,1.1,warm
26.48777778,51.51,95.0,66.0,31.484,10.457405,0.5,1.1,warm
26.29222222,52.12,84.0,67.0,33.096,0.0278635,0.5,1.1,warm
26.29222222,51.9,94.0,47.87162162162162,31.929,0.014922,0.5,1.1,slightly_warm
26.39,54.28,79.0,60.0,32.474000000000004,0.2437725,0.5,1.1,slightly_warm
26.09722222,53.96,71.0,36.0,33.43,0.0126555,0.5,1.1,slightly_warm
25.805,52.91,77.0,63.0,32.25180769230769,31.111152,0.5,1.4,slightly_warm
27.075,51.39,80.0,69.0,33.302,4.714717,0.5,1.4,slightly_warm
26.87888889,51.15,76.25,31.0,33.25,1.288157,0.5,1.0,slightly_warm
26.585,51.06,70.5,37.0,32.111,0.053528999999999986,0.5,1.0,slightly_warm
26.48777778,51.46,71.0,47.87162162162162,32.448,0.023997,0.5,1.0,slightly_warm
26.48777778,52.11,69.5,34.0,32.63,0.027785,0.5,1.0,slightly_warm
26.48777778,51.93,71.0,48.0,32.915,5.444893,0.5,1.0,slightly_warm
26.39,51.87,69.5,8.0,33.096,0.019086,0.5,1.0,slightly_warm
24.64111111,56.28,76.25,47.87162162162162,32.25180769230769,0.7730648273809523,0.5,1.1,neutral
24.73777778,56.15,76.25,47.87162162162162,32.25180769230769,0.7730648273809523,0.5,1.1,neutral
24.73777778,55.88,76.25,47.87162162162162,32.25180769230769,0.7730648273809523,0.5,1.1,neutral
