@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS {very_cool,slight_cool,cool,neutral,warm,slightly_warm,very_warm}

@DATA
23.95388889,53.739,86.26582278481013,30.09375,32.00953012048193,0.006314999999999999,0.36,1.0,cool
24.195,54.118,83.0,21.0,30.087,0.0102955,0.36,1.0,neutral
24.55722222,52.971,77.0,8.0,31.693,0.021603,0.36,1.0,neutral
24.77388889,51.859,89.0,17.5,30.775,0.021625,0.36,1.0,neutral
24.75,49.93600000000001,86.0,30.09375,31.039,0.0101855,0.36,2.5,neutral
24.65277778,49.182,72.0,5.0,30.695,0.0157885,0.36,0.8,neutral
24.67722222,50.408,68.0,2.0,33.173,0.048763,0.36,0.8,neutral
24.77388889,50.74100000000001,114.0,30.09375,31.876,0.0196995,0.36,0.8,neutral
24.70222222,49.317,88.0,30.09375,32.007,0.018694,0.36,0.8,neutral
24.77388889,50.645,82.0,10.0,33.25,0.031436,0.36,0.8,neutral
24.91888889,51.112,84.0,30.09375,33.147,0.072652,0.36,0.8,neutral
25.08888889,50.526,86.0,57.5,31.929,0.041932,0.36,0.8,neutral
25.33111111,50.075,88.0,34.0,32.033,0.031188,0.36,1.1,neutral
25.695,48.926,99.0,58.5,31.85,0.040079,0.36,0.8,neutral
25.74388889,48.964,85.0,30.09375,31.588,0.020768,0.36,0.8,neutral
25.74388889,48.737,80.0,13.0,32.215,0.037093,0.36,0.8,neutral
25.72,48.896,74.0,8.0,32.98,0.0270995,0.36,0.8,neutral
25.695,48.99,70.0,7.0,32.993,0.056838,0.36,0.8,neutral
25.72,48.701,66.0,0.0,32.396,0.0595535,0.36,0.8,neutral
25.695,49.31399999999999,83.0,16.0,31.353,0.0137975,0.36,2.5,neutral
25.62277778,50.434,89.0,30.09375,31.379,0.023666,0.0,1.1,neutral
25.79277778,50.07,95.0,68.0,32.656,0.036389,0.0,1.1,neutral
26.03611111,49.033,90.0,63.0,32.941,0.0545625,0.0,1.1,neutral
25.98722222,47.95399999999999,88.0,49.0,32.552,0.0484145,0.36,1.1,cool
24.62888889,44.274,86.0,30.09375,31.955,0.03282,0.36,1.1,cool
24.67722222,47.368,81.0,5.0,32.163000000000004,0.015981,0.36,0.8,neutral
24.72611111,48.253,76.0,4.0,33.044000000000004,0.025349,0.36,0.8,neutral
24.82277778,48.33,68.0,4.0,32.785,0.0235595,0.36,0.8,neutral
24.87111111,48.043,80.0,7.0,31.876,0.027017000000000003,0.36,0.8,neutral
24.895,48.07899999999999,68.0,1.0,33.173,0.0425815,0.36,0.8,neutral
24.96777778,48.12,67.0,10.0,32.941,0.0667195,0.36,0.8,neutral
22.92,48.833,86.26582278481013,30.09375,30.034,0.035875,0.36,2.5,neutral
23.47222222,50.219,86.0,18.0,31.615,0.049478,0.36,1.1,neutral
23.95388889,48.545,83.0,30.09375,31.013,0.007231,0.36,1.1,neutral
24.05,47.941,99.0,30.09375,30.828000000000007,0.0134545,0.36,1.1,neutral
24.38777778,47.3,100.0,74.0,31.091,0.0100905,0.36,1.1,neutral
24.50777778,47.511,91.0,65.0,30.034,0.014644,0.36,1.0,neutral
24.75,47.279,104.0,72.0,30.59,0.011949,0.36,1.0,cool
25.04,46.988,96.0,59.0,31.484,0.0166965,0.36,1.0,cool
25.16222222,47.166,103.0,77.0,31.013,0.015285,0.36,1.0,cool
25.33111111,47.285,97.0,66.0,31.117,0.0189525,0.36,1.0,neutral
25.45277778,46.678,105.0,70.0,31.065,0.02297,0.36,1.0,neutral
25.57388889,46.824,90.0,45.0,31.222,0.011197,0.36,1.0,neutral
25.55,46.788,85.0,13.0,33.482,0.050381,0.36,1.0,neutral
25.55,47.083,78.5,14.0,32.707,0.0569915,0.36,1.0,neutral
25.57388889,47.478,76.0,19.0,32.552,0.0639785,0.36,1.0,neutral
25.59777778,47.644,73.0,13.0,33.199,0.0618775,0.36,1.1,neutral
25.62277778,47.549,95.0,30.09375,31.955,0.0391935,0.36,1.0,neutral
25.55,48.583,93.0,30.09375,32.474000000000004,0.0367725,0.36,0.8,neutral
25.695,48.341,95.0,30.09375,32.733000000000004,0.008880500000000001,0.36,0.8,neutral
25.74388889,48.542,87.0,20.0,33.25,0.0346005,0.36,0.8,neutral
25.695,48.471,84.0,12.0,33.945,0.0533935,0.36,0.8,neutral
25.72,48.539,86.0,30.0,33.173,0.051709500000000005,0.36,0.8,neutral
25.74388889,48.51,84.0,16.0,33.559,0.055731,0.36,0.8,neutral
25.76777778,48.285,84.0,11.0,32.215,0.0382465,0.36,0.8,neutral
25.79277778,48.386,88.0,9.0,33.199,0.054884,0.36,0.8,neutral
23.30388889,48.205,86.26582278481013,30.0,30.167,0.010702,0.36,1.0,cool
