time,heart_rate
2020-10-26 10:25:00,66.0
2020-10-26 10:26:00,65.0
2020-10-26 10:27:00,73.0
2020-10-26 10:28:00,60.0
2020-10-26 10:29:00,62.0
2020-10-26 10:30:00,67.0
2020-10-26 10:31:00,66.0
2020-10-26 10:32:00,65.0
2020-10-26 10:33:00,63.0
2020-10-26 10:34:00,66.0
2020-10-26 10:37:00,67.0
2020-10-26 10:38:00,71.0
2020-10-26 10:39:00,78.0
2020-10-26 10:40:00,69.0
2020-10-26 10:41:00,67.0
2020-10-26 10:43:00,63.0
2020-10-26 10:44:00,62.0
2020-10-26 10:45:00,66.0
2020-10-26 00:36:00,69.0
2020-10-26 00:37:00,0.0
2020-10-26 00:53:00,0.0
2020-10-26 01:09:00,0.0
2020-10-26 01:25:00,0.0
2020-10-26 01:41:00,0.0
2020-10-26 01:57:00,0.0
2020-10-26 02:13:00,0.0
2020-10-26 02:29:00,0.0
2020-10-26 02:45:00,0.0
2020-10-26 03:01:00,0.0
2020-10-26 03:17:00,0.0
2020-10-26 03:33:00,0.0
2020-10-26 03:49:00,0.0
2020-10-26 04:05:00,0.0
2020-10-26 04:21:00,0.0
2020-10-26 04:37:00,0.0
2020-10-26 04:53:00,0.0
2020-10-26 05:09:00,0.0
2020-10-26 05:25:00,0.0
2020-10-26 05:41:00,0.0
2020-10-26 05:57:00,0.0
2020-10-26 06:13:00,0.0
2020-10-26 06:29:00,0.0
2020-10-26 06:45:00,0.0
2020-10-26 07:01:00,0.0
2020-10-26 07:17:00,0.0
2020-10-26 07:33:00,0.0
2020-10-26 07:49:00,0.0
2020-10-26 08:05:00,0.0
2020-10-26 08:21:00,0.0
2020-10-26 08:37:00,0.0
2020-10-26 08:53:00,0.0
2020-10-26 09:01:00,88.0
2020-10-26 09:02:00,81.0
2020-10-26 09:03:00,84.0
2020-10-26 09:04:00,75.0
2020-10-26 09:05:00,68.0
2020-10-26 09:06:00,69.0
2020-10-26 09:07:00,68.0
2020-10-26 09:10:00,67.0
2020-10-26 09:13:00,69.0
2020-10-26 09:14:00,67.0
2020-10-26 09:15:00,68.0
2020-10-26 09:16:00,70.0
2020-10-26 09:17:00,66.0
2020-10-26 09:18:00,70.0
2020-10-26 09:19:00,72.0
2020-10-26 09:20:00,77.0
2020-10-26 09:21:00,76.0
2020-10-26 09:22:00,69.0
2020-10-26 09:23:00,71.0
2020-10-26 09:24:00,70.0
2020-10-26 09:25:00,69.0
2020-10-26 09:26:00,64.0
2020-10-26 09:27:00,65.0
2020-10-26 09:28:00,67.0
2020-10-26 09:29:00,66.0
2020-10-26 09:30:00,64.0
2020-10-26 09:31:00,66.0
2020-10-26 09:32:00,67.0
2020-10-26 09:35:00,65.0
2020-10-26 09:36:00,66.0
2020-10-26 09:37:00,65.0
2020-10-26 09:38:00,66.0
2020-10-26 09:39:00,67.0
2020-10-26 09:40:00,68.0
2020-10-26 09:41:00,67.0
2020-10-26 09:42:00,64.0
2020-10-26 09:44:00,67.0
2020-10-26 09:45:00,66.0
2020-10-26 09:48:00,65.0
2020-10-26 09:49:00,67.0
2020-10-26 09:50:00,66.0
2020-10-26 09:51:00,67.0
2020-10-26 09:52:00,69.0
2020-10-26 09:53:00,70.0
2020-10-26 09:54:00,67.0
2020-10-26 09:55:00,66.0
2020-10-26 09:56:00,67.0
2020-10-26 09:57:00,64.0
