@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {neutral,comfortable,slightly_comfortable,slightly_uncomfortable}

@DATA
23.95388889,53.739,86.26582278,30.09375,32.00953012,0.006314999999999999,0.36,1.0,slightly_uncomfortable
24.195,54.118,83.0,21.0,30.087,0.010295499999999999,0.36,1.0,slightly_uncomfortable
24.55722222,52.971000000000004,77.0,8.0,31.693,0.021603,0.36,1.0,slightly_uncomfortable
24.77388889,51.858999999999995,89.0,17.5,30.775,0.021625,0.36,1.0,slightly_uncomfortable
24.75,49.93600000000001,86.0,30.09375,31.039,0.0101855,0.36,2.5,neutral
24.65277778,49.181999999999995,72.0,5.0,30.695,0.0157885,0.36,0.8,neutral
24.67722222,50.408,68.0,2.0,33.173,0.048763,0.36,0.8,neutral
24.77388889,50.74100000000001,114.0,30.09375,31.875999999999998,0.0196995,0.36,0.8,neutral
24.70222222,49.317,88.0,30.09375,32.007,0.018694,0.36,0.8,neutral
24.77388889,50.645,82.0,10.0,33.25,0.031436,0.36,0.8,neutral
24.91888889,51.111999999999995,84.0,30.09375,33.147,0.072652,0.36,0.8,neutral
25.08888889,50.526,86.0,57.5,31.929000000000002,0.041932,0.36,0.8,slightly_comfortable
25.33111111,50.075,88.0,34.0,32.033,0.031188,0.36,1.1,slightly_comfortable
25.695,48.926,99.0,58.5,31.85,0.040079000000000004,0.36,0.8,neutral
25.74388889,48.964,85.0,30.09375,31.588,0.020768000000000002,0.36,0.8,neutral
25.74388889,48.736999999999995,80.0,13.0,32.215,0.037093,0.36,0.8,neutral
25.72,48.896,74.0,8.0,32.98,0.027099500000000002,0.36,0.8,neutral
25.695,48.99,70.0,7.0,32.993,0.056838,0.36,0.8,neutral
25.72,48.701,66.0,0.0,32.396,0.059553499999999995,0.36,0.8,neutral
25.695,49.31399999999999,83.0,16.0,31.353,0.013797499999999999,0.36,2.5,neutral
25.62277778,50.434,89.0,30.09375,31.379,0.023666,0.0,1.1,slightly_comfortable
25.79277778,50.07,95.0,68.0,32.656,0.036389,0.0,1.1,slightly_comfortable
26.03611111,49.033,90.0,63.0,32.941,0.0545625,0.0,1.1,slightly_comfortable
25.98722222,47.95399999999999,88.0,49.0,32.552,0.0484145,0.36,1.1,slightly_uncomfortable
24.62888889,44.273999999999994,86.0,30.09375,31.955,0.03282,0.36,1.1,slightly_uncomfortable
24.67722222,47.368,81.0,5.0,32.163000000000004,0.015981,0.36,0.8,neutral
24.72611111,48.253,76.0,4.0,33.044000000000004,0.025349,0.36,0.8,neutral
24.82277778,48.33,68.0,4.0,32.785,0.0235595,0.36,0.8,neutral
24.87111111,48.043,80.0,7.0,31.875999999999998,0.027017000000000003,0.36,0.8,neutral
24.895,48.07899999999999,68.0,1.0,33.173,0.0425815,0.36,0.8,neutral
24.96777778,48.12,67.0,10.0,32.941,0.0667195,0.36,0.8,neutral
22.92,48.833,86.26582278,30.09375,30.034000000000002,0.035875,0.36,2.5,slightly_uncomfortable
23.47222222,50.218999999999994,86.0,18.0,31.615,0.049477999999999994,0.36,1.1,slightly_uncomfortable
23.95388889,48.545,83.0,30.09375,31.013,0.0072310000000000004,0.36,1.1,neutral
24.05,47.941,99.0,30.09375,30.828000000000003,0.0134545,0.36,1.1,neutral
24.38777778,47.3,100.0,74.0,31.090999999999998,0.0100905,0.36,1.1,neutral
24.50777778,47.511,91.0,65.0,30.034000000000002,0.014643999999999999,0.36,1.0,neutral
24.75,47.278999999999996,104.0,72.0,30.59,0.011949,0.36,1.0,slightly_uncomfortable
25.04,46.988,96.0,59.0,31.484,0.0166965,0.36,1.0,slightly_uncomfortable
25.16222222,47.166000000000004,103.0,77.0,31.013,0.015285,0.36,1.0,neutral
25.33111111,47.285,97.0,66.0,31.116999999999997,0.0189525,0.36,1.0,neutral
25.45277778,46.678000000000004,105.0,70.0,31.065,0.022969999999999997,0.36,1.0,neutral
25.57388889,46.824,90.0,45.0,31.221999999999998,0.011197,0.36,1.0,neutral
25.55,46.788000000000004,85.0,13.0,33.482,0.050381,0.36,1.0,neutral
25.55,47.083,78.5,14.0,32.707,0.056991499999999994,0.36,1.0,neutral
25.57388889,47.478,76.0,19.0,32.552,0.0639785,0.36,1.0,neutral
25.59777778,47.644,73.0,13.0,33.199,0.061877499999999995,0.36,1.1,neutral
25.62277778,47.549,95.0,30.09375,31.955,0.0391935,0.36,1.0,neutral
25.55,48.583,93.0,30.09375,32.474000000000004,0.0367725,0.36,0.8,neutral
25.695,48.341,95.0,30.09375,32.733000000000004,0.008880500000000001,0.36,0.8,slightly_comfortable
25.74388889,48.542,87.0,20.0,33.25,0.0346005,0.36,0.8,slightly_comfortable
25.695,48.471000000000004,84.0,12.0,33.945,0.053393499999999997,0.36,0.8,slightly_comfortable
25.72,48.538999999999994,86.0,30.0,33.173,0.051709500000000005,0.36,0.8,neutral
25.74388889,48.51,84.0,16.0,33.559,0.055730999999999996,0.36,0.8,neutral
25.76777778,48.285,84.0,11.0,32.215,0.038246499999999996,0.36,0.8,neutral
25.79277778,48.386,88.0,9.0,33.199,0.054884,0.36,0.8,neutral
23.30388889,48.205,86.26582278,30.0,30.166999999999998,0.010702,0.36,1.0,slightly_uncomfortable
23.25611111,50.412,83.0,17.0,30.272,0.0349875,0.36,1.0,slightly_uncomfortable
23.85722222,50.556999999999995,86.26582278,13.0,30.325,0.038114499999999996,0.36,1.0,neutral
24.36277778,49.786,85.0,12.0,30.405,0.024247499999999998,0.36,1.0,neutral
24.58111111,48.688,73.0,0.0,32.00953012,0.0078405,0.36,2.5,neutral
24.58111111,48.979,92.0,30.09375,30.008000000000003,0.011067,0.36,1.1,neutral
25.01611111,48.808,83.0,30.09375,30.563000000000002,0.0104875,0.36,1.1,neutral
25.21,48.702,79.0,2.0,30.933000000000003,0.038821499999999995,0.36,1.1,neutral
25.11277778,49.498999999999995,101.0,30.09375,31.379,0.0092985,0.36,1.1,neutral
25.30722222,50.136,90.0,84.0,32.344,0.0152315,0.36,0.8,neutral
25.355,49.433,86.26582278,30.09375,32.915,0.0335915,0.36,0.8,neutral
25.55,49.781000000000006,101.0,30.09375,32.085,0.0108255,0.36,1.0,neutral
25.89,49.501000000000005,98.0,73.0,31.85,0.021481,0.36,1.0,neutral
26.18222222,49.409,99.5,75.0,31.85,0.0125045,0.36,1.0,neutral
26.37777778,49.401,86.26582278,55.0,32.318000000000005,0.014881,0.36,1.0,neutral
26.45111111,49.345,101.0,72.0,31.693,0.0233465,0.36,0.8,neutral
26.5,49.676,92.0,58.0,32.525999999999996,0.031265,0.36,0.8,neutral
26.54888889,50.006,82.0,21.5,32.993,0.046642,0.36,0.8,neutral
26.64611111,50.083,77.0,12.0,33.147,0.043047,0.36,0.8,neutral
25.84111111,47.674,84.0,18.0,32.759,0.057765,0.36,1.1,slightly_uncomfortable
25.98722222,49.352,89.0,53.0,31.51,0.026535500000000004,0.36,1.1,slightly_uncomfortable
25.67111111,48.562,85.0,37.0,31.3,0.04272,0.36,0.8,neutral
25.74388889,48.931999999999995,111.0,85.0,30.325,0.010454999999999999,0.36,0.8,neutral
25.74388889,49.87,90.0,30.09375,32.422,0.0050885,0.36,0.8,neutral
25.86611111,50.626999999999995,87.0,30.09375,33.533,0.0407165,0.36,0.8,neutral
26.01222222,51.192,82.0,9.0,33.07,0.0552645,0.36,0.8,neutral
26.10888889,50.852,77.0,9.0,33.713,0.0542015,0.36,0.8,neutral
26.085,50.269,83.0,17.0,32.836999999999996,0.0187885,0.36,0.8,neutral
26.085,50.623000000000005,66.0,2.0,33.455999999999996,0.0119655,0.36,0.8,neutral
