@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {neutral,comfortable,slightly_comfortable,slightly_uncomfortable}

@DATA
24.67722222,56.683,77.81060606,31.59,31.45639362,0.0145575,0.31,1.0,slightly_uncomfortable
24.70222222,55.56399999999999,109.0,31.59,31.535999999999998,16.0625565,0.57,1.0,slightly_uncomfortable
24.87111111,55.303000000000004,80.0,55.0,31.45639362,0.145955,0.57,1.2,slightly_uncomfortable
25.04,54.516000000000005,91.0,55.0,31.45639362,0.0469835,0.57,1.0,neutral
25.08888889,53.861999999999995,98.0,79.0,31.45639362,0.030934500000000004,0.61,1.8,neutral
25.30722222,56.59,89.0,58.0,30.1005,0.0361785,0.61,1.1,neutral
25.01611111,57.108000000000004,92.0,69.0,30.537,0.031635500000000004,0.61,1.0,neutral
24.48388889,58.3,89.0,31.59,32.163000000000004,0.0276875,0.61,1.0,neutral
24.41222222,58.63,75.0,27.0,32.707,0.0334625,0.36,1.7,neutral
24.65277778,58.233000000000004,77.81060606,31.59,31.326999999999998,0.43501899999999993,0.36,1.7,neutral
24.65277778,58.632,68.0,16.5,30.563000000000002,0.042751,0.57,1.0,slightly_uncomfortable
24.87111111,58.20399999999999,63.0,1.0,31.588,0.0294515,0.61,1.0,neutral
24.94388889,58.37,62.0,2.0,31.772,0.024848500000000003,0.61,1.8,slightly_comfortable
24.82277778,58.073,86.0,31.59,30.378,0.0219355,0.61,1.1,slightly_comfortable
25.11277778,58.055,77.0,33.0,32.448,0.046207,0.61,1.0,neutral
24.895,58.735,73.0,12.0,32.525999999999996,0.032571499999999996,0.61,1.0,neutral
24.72611111,58.647,66.0,10.0,31.666999999999998,0.092671,0.61,1.0,neutral
24.46,59.501999999999995,97.0,54.0,33.379,0.0348425,0.61,1.0,neutral
24.43611111,59.714,63.0,4.0,31.772,0.0490605,0.61,1.0,neutral
24.46,60.086999999999996,77.81060606,0.0,31.065,0.06909850000000001,0.61,2.5,neutral
24.53222222,60.006,53.0,0.0,32.137,0.06312999999999999,0.61,1.0,neutral
24.53222222,59.297,65.0,11.0,31.221999999999998,0.05821849999999999,0.61,1.0,neutral
23.73722222,61.138000000000005,83.0,63.0,31.45639362,0.08287699999999999,0.57,3.5,slightly_comfortable
23.30388889,62.441,89.0,31.59,31.45639362,0.31311550000000005,0.57,3.5,slightly_comfortable
23.23222222,63.128,64.0,7.0,30.14,0.06819,0.57,1.0,slightly_comfortable
24.48388889,60.675,77.81060606,31.59,31.45639362,0.310681595,0.5,0.8,slightly_comfortable
24.53222222,60.867,58.0,12.0,31.641,0.0435575,0.5,0.8,slightly_comfortable
24.55722222,60.994,57.0,13.0,32.137,0.0590905,0.5,0.8,slightly_comfortable
