@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {1.0,2.0,3.0,4.0,5.0,6.0,7.0}

@DATA
27.06277778,53.79,74.0,24.0,30.55211429,0.14623350000000002,0.53,1.1,4.0
22.99222222,56.527,80.97260274,30.23214286,30.55211429,-0.1046565,0.0,1.2,5.0
23.73722222,55.21,71.0,13.0,30.55211429,0.0771535,0.96,1.1,3.0
23.97777778,63.745,87.0,38.0,30.55211429,0.2261205,0.5,1.0,4.0
28.14722222,61.016999999999996,83.0,36.0,30.55211429,0.004682,0.96,0.8,4.0
26.62222222,57.926,80.0,33.0,30.55211429,0.7646799209999999,0.53,1.1,4.0
23.68888889,54.735,77.5,16.0,30.55211429,0.0740385,0.96,1.1,3.0
24.67722222,61.231,80.97260274,57.0,30.55211429,0.8184665,0.61,1.8,5.0
23.785,62.437,70.0,14.0,30.537,1.2821625,0.31,0.8,6.0
28.66722222,54.964,88.0,59.0,30.55211429,0.768821,0.53,1.1,4.0
23.35222222,56.486999999999995,95.0,30.23214286,30.008000000000003,0.1744175,0.96,1.1,4.0
25.47722222,59.597,95.0,76.0,30.55211429,1.7245765,0.53,1.2,5.0
22.82388889,77.169,95.0,51.0,30.55211429,-0.005797,0.54,1.8,4.0
22.36888889,62.178000000000004,67.0,7.0,30.55211429,0.0135595,0.54,1.0,3.0
24.07388889,64.675,70.5,22.0,30.55211429,0.5555165,0.96,1.1,4.0
22.89611111,65.122,80.97260274,30.23214286,30.55211429,-0.1004855,0.96,1.7,3.0
25.91388889,57.79,86.0,52.0,30.55211429,1.5546719999999998,0.53,1.1,4.0
22.20222222,61.795,80.97260274,30.23214286,30.55211429,0.7646799209999999,0.31,0.8,5.0
