@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {very_uncomfortable,slightly_uncomfortable,uncomfortable,neutral,slightly_comfortable,comfortable,very_comfortable}

@DATA
23.96611111,51.6,65.0,7.0,31.81017808,0.485737342,0.31,0.8,slightly_comfortable
24.15777778,51.27,63.0,4.0,30.721999999999998,0.021851,0.31,0.8,slightly_comfortable
24.255,50.85,67.0,7.0,31.81017808,0.485737342,0.31,0.8,neutral
24.255,50.77,63.0,3.0,31.81017808,0.485737342,0.31,0.8,neutral
24.35111111,50.94,67.23239437,0.0,31.81017808,0.485737342,0.31,1.0,neutral
24.545,51.05,77.0,8.0,31.81017808,0.485737342,0.31,1.0,neutral
24.35111111,49.64,53.0,3.0,31.81017808,0.485737342,0.31,1.0,neutral
24.255,49.78,56.0,7.0,31.798000000000002,0.011765000000000001,0.31,1.0,slightly_uncomfortable
24.255,52.53,67.23239437,4.0,33.327,0.0188525,0.31,1.0,slightly_uncomfortable
24.255,53.82,58.0,3.0,31.875999999999998,0.022016,0.31,1.0,slightly_uncomfortable
24.545,55.35,90.0,13.92142857,30.430999999999997,0.01195,0.32,1.8,slightly_uncomfortable
24.73777778,55.0,79.0,36.0,31.379,0.2637965,0.36,1.1,slightly_comfortable
25.02777778,53.52,69.0,21.0,31.379,0.0332755,0.36,1.0,neutral
25.125,52.25,66.5,17.0,30.405,0.014834,0.36,1.0,slightly_uncomfortable
25.125,52.42,67.23239437,4.0,31.326999999999998,0.0180955,0.54,1.0,neutral
24.835,52.94,61.0,2.0,30.854,0.0087155,0.54,1.0,neutral
24.545,53.65,60.0,0.0,31.17,0.0106235,0.54,1.0,neutral
24.255,54.29,71.0,25.0,32.474000000000004,0.026167000000000003,0.54,1.0,neutral
24.15777778,54.8,64.0,8.0,31.81017808,0.014518000000000001,0.54,1.0,neutral
24.35111111,55.2,61.5,1.0,31.81017808,0.0174775,0.54,1.0,neutral
24.93111111,52.78,66.0,4.0,32.085,0.023021,0.54,1.0,neutral
25.41611111,51.25,66.0,4.0,32.033,0.016761500000000002,0.54,1.0,neutral
25.61,50.44,67.23239437,1.0,32.215,0.020396,0.54,1.0,neutral
25.805,49.73,59.5,2.0,32.007,0.0088915,0.54,1.0,neutral
27.96111111,45.05,54.0,0.0,32.241,0.0164935,0.54,1.0,neutral
25.90222222,48.41,87.0,13.92142857,30.563000000000002,0.63643,0.36,3.5,slightly_comfortable
25.51277778,51.31,74.0,13.92142857,31.693,11.777008,0.36,3.5,slightly_comfortable
24.64111111,49.86,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,neutral
24.64111111,49.75,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,neutral
24.73777778,49.76,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,neutral
24.73777778,50.21,60.0,1.0,31.274,0.017884999999999998,0.54,1.0,slightly_uncomfortable
24.835,50.11,62.0,1.0,31.615,0.041306,0.54,1.0,slightly_uncomfortable
24.835,50.19,66.0,27.0,31.405,0.035351,0.54,1.0,slightly_uncomfortable
24.93111111,50.24,78.0,13.92142857,31.221999999999998,0.24491300000000002,0.54,1.0,slightly_uncomfortable
25.02777778,50.29,68.0,10.0,31.824,0.17742349999999998,0.54,1.0,slightly_uncomfortable
25.02777778,50.36,66.0,4.0,32.137,0.008213,0.54,1.0,slightly_uncomfortable
25.125,50.34,63.5,9.0,32.396,0.008948000000000001,0.54,1.0,slightly_uncomfortable
25.125,49.8,59.0,7.0,30.51,0.005638499999999999,0.36,2.5,neutral
25.125,49.92,58.0,0.0,31.221999999999998,0.009261,0.36,1.8,neutral
25.61,51.91,82.0,13.92142857,32.422,0.0345735,0.36,1.8,neutral
25.90222222,56.14,72.5,57.0,32.578,3.107904,0.36,1.0,slightly_comfortable
26.29222222,51.73,66.0,15.0,33.096,1.568173,0.36,1.0,slightly_comfortable
26.29222222,50.45,68.0,22.0,32.5,0.024524,0.36,1.0,neutral
26.09722222,50.07,60.0,2.0,32.292,0.0116645,0.36,1.0,neutral
26.09722222,49.96,62.5,2.0,31.745,0.040195,0.36,1.0,neutral
26.09722222,50.54,67.0,11.0,31.588,0.0597965,0.36,1.0,neutral
26.29222222,50.65,64.0,14.0,31.85,0.068497,0.36,1.0,slightly_uncomfortable
26.39,49.99,70.0,9.0,32.059,0.087031,0.36,1.0,slightly_uncomfortable
26.39,50.07,58.5,1.0,32.785,0.0126725,0.36,1.0,slightly_uncomfortable
26.39,49.99,67.23239437,20.0,32.318000000000005,0.010083,0.36,1.0,neutral
26.09722222,51.44,58.5,6.0,33.199,0.050079000000000005,0.36,1.0,neutral
26.0,51.47,67.23239437,23.0,32.448,0.11659649999999999,0.36,1.0,neutral
25.90222222,51.54,51.0,19.0,32.396,0.43001000000000006,0.36,1.0,neutral
25.90222222,51.62,55.0,17.0,32.474000000000004,0.2368535,0.31,0.8,neutral
25.805,51.73,67.23239437,14.0,32.318000000000005,0.367865,0.31,0.8,neutral
25.805,51.69,58.0,24.0,32.215,0.473153,0.31,0.8,neutral
25.805,51.52,47.5,17.0,32.241,0.4248415,0.31,0.8,neutral
25.41611111,50.49,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,neutral
25.51277778,50.43,53.5,17.0,31.641,0.0129785,0.31,0.8,neutral
25.51277778,50.39,62.0,6.0,31.85,0.009193999999999999,0.31,1.0,neutral
25.51277778,50.31,57.0,17.0,32.007,0.0121225,0.36,2.5,neutral
25.51277778,50.23,67.0,7.0,31.745,0.036365499999999995,0.36,1.8,neutral
25.41611111,42.8,99.0,13.92142857,30.906999999999996,0.037867000000000005,0.36,1.8,neutral
25.02777778,41.85,109.0,13.92142857,31.745,0.071908,0.36,1.1,slightly_comfortable
25.31888889,42.59,107.0,13.92142857,32.5,0.247548,0.36,1.1,slightly_comfortable
25.31888889,41.19,76.0,53.0,32.681999999999995,0.075737,0.36,1.0,neutral
25.31888889,40.61,67.0,62.0,31.929000000000002,0.0210815,0.36,1.0,neutral
25.70777778,43.61,67.23239437,19.0,31.379,0.018376,0.36,1.0,neutral
25.90222222,44.52,69.0,14.0,30.695,0.0175535,0.36,1.0,slightly_comfortable
26.09722222,49.05,69.0,13.92142857,30.563000000000002,2.4917205,0.36,1.0,slightly_comfortable
26.29222222,50.06,75.5,43.0,30.748,12.721531500000001,0.36,1.0,neutral
26.68277778,49.45,71.0,44.0,32.344,0.191592,0.36,1.0,neutral
26.195,40.72,66.5,17.5,32.163000000000004,0.009826,0.36,1.0,neutral
25.805,40.37,78.0,20.0,33.199,0.026511,0.36,1.0,neutral
25.70777778,40.49,61.0,6.0,32.552,0.009344,0.36,1.0,neutral
25.31888889,39.75,67.23239437,13.92142857,31.81017808,0.0049495,0.36,0.8,neutral
25.125,42.43,67.5,22.0,32.759,0.11326800000000001,0.36,0.8,neutral
25.125,42.82,67.23239437,30.0,32.656,0.030927499999999997,0.36,1.0,neutral
25.125,42.15,71.0,13.92142857,31.719,0.017243,0.36,1.0,neutral
25.02777778,40.87,67.23239437,13.92142857,32.241,0.0103105,0.36,1.0,neutral
24.93111111,40.81,68.0,20.5,30.854,0.0054595,0.36,1.0,neutral
24.73777778,41.36,71.0,36.0,31.248,0.0119745,0.36,1.0,neutral
24.35111111,41.13,69.0,8.5,31.875999999999998,0.0111675,0.36,1.0,neutral
23.96611111,42.34,70.0,15.0,30.669,0.017227000000000003,0.36,1.0,neutral
23.58111111,43.03,58.0,3.0,30.325,0.0090635,0.31,0.8,neutral
23.38777778,43.91,60.0,11.0,31.039,0.006800499999999999,0.31,0.8,neutral
