@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {very_uncomfortable,slightly_uncomfortable,uncomfortable,neutral,slightly_comfortable,comfortable,very_comfortable}

@DATA
23.93,56.323,79.0,10.0,32.785,0.0057675,0.54,1.0,slightly_comfortable
23.88111111,56.409,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.76111111,56.731,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.665,57.086999999999996,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.61722222,57.602,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.56888889,57.931999999999995,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.49722222,58.227,0.0,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_comfortable
23.42388889,58.308,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.35222222,58.453,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.32777778,58.751000000000005,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.23222222,59.01,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.16,58.876999999999995,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.04,58.981,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.94388889,59.148,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.87222222,59.04600000000001,0.0,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.82388889,58.917,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.75277778,58.937,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
