@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {very_uncomfortable,slightly_uncomfortable,uncomfortable,neutral,slightly_comfortable,comfortable,very_comfortable}

@DATA
26.09722222,58.45,90.5,85.0,32.681999999999995,0.006146,0.31,1.1,slightly_uncomfortable
26.39,56.53,93.0,78.0,33.379,0.009528,0.31,1.0,slightly_uncomfortable
26.585,55.58,138.0,78.02083333,32.63,0.0013,0.31,1.0,slightly_uncomfortable
26.68277778,55.4,85.38571429,78.02083333,32.27925,0.0031145,0.31,1.0,neutral
26.68277778,55.89,89.0,90.0,33.07,0.0021055,0.31,1.0,neutral
26.78111111,55.43,80.0,75.0,32.422,0.001535,0.31,0.8,neutral
26.68277778,55.5,0.0,78.02083333,34.047,0.008717,0.31,0.8,neutral
26.585,56.31,88.0,94.0,32.525999999999996,0.0032235,0.31,1.0,neutral
26.78111111,56.26,78.5,78.02083333,32.085,0.000877,0.31,1.0,neutral
26.78111111,54.89,75.0,72.0,32.318000000000005,0.0010984999999999999,0.31,1.8,neutral
26.585,54.68,0.0,78.02083333,32.27925,0.0004835,0.31,1.1,neutral
26.87888889,55.03,85.0,78.0,31.693,11.526917,0.31,1.1,neutral
26.97722222,55.11,77.0,75.0,32.525999999999996,0.014463499999999999,0.31,1.0,slightly_comfortable
26.78111111,55.7,113.0,97.0,30.775,-0.000755,0.31,1.0,slightly_comfortable
26.87888889,56.12,86.0,78.02083333,32.396,0.0233835,0.31,1.0,neutral
26.87888889,56.7,109.0,87.0,32.707,0.010796,0.31,1.0,neutral
27.27222222,55.36,81.0,78.02083333,32.37,0.003064,0.31,1.0,neutral
27.46777778,54.51,78.0,73.0,31.875999999999998,0.0124175,0.31,1.0,neutral
27.56722222,53.98,77.0,69.0,32.241,0.028373000000000002,0.31,1.0,neutral
27.56722222,53.44,73.0,78.02083333,32.448,0.0032825000000000003,0.31,1.0,neutral
27.37,53.58,73.0,69.0,33.507,0.00314,0.31,1.0,slightly_uncomfortable
27.37,53.78,73.0,69.0,32.733000000000004,0.005953,0.31,1.0,slightly_uncomfortable
26.87888889,52.86,68.5,54.0,32.266999999999996,0.007078,0.31,1.0,slightly_uncomfortable
26.87888889,53.52,91.0,78.02083333,32.396,0.002796,0.31,1.0,slightly_uncomfortable
27.075,53.51,88.0,66.0,33.122,0.0034744999999999997,0.31,1.0,slightly_uncomfortable
25.41611111,59.0,85.38571429,78.02083333,32.27925,0.201631473,0.31,1.0,slightly_uncomfortable
25.51277778,58.01,77.0,76.0,32.396,0.0100615,0.31,1.8,slightly_uncomfortable
25.61,57.31,79.0,40.0,30.748,0.0017454999999999999,0.31,1.1,slightly_uncomfortable
25.805,58.51,110.0,95.0,31.955,0.001645,0.31,1.0,slightly_uncomfortable
26.0,57.46,90.0,93.0,32.967,0.0091475,0.31,0.8,slightly_uncomfortable
26.195,57.17,86.0,82.0,32.163000000000004,0.0115485,0.31,1.0,slightly_uncomfortable
26.29222222,56.79,84.0,77.0,31.17,0.0011330000000000001,0.31,1.0,slightly_uncomfortable
26.48777778,56.98,85.38571429,78.02083333,31.195999999999998,0.0036325000000000003,0.31,1.0,slightly_uncomfortable
26.68277778,56.75,80.0,78.0,31.430999999999997,0.002218,0.31,1.0,slightly_uncomfortable
26.68277778,56.52,77.0,74.0,32.733000000000004,0.0057055,0.31,1.0,neutral
26.78111111,56.38,84.0,72.0,32.292,0.011373999999999999,0.31,1.8,neutral
26.48777778,55.55,76.0,60.0,32.007,0.004854,0.31,1.8,neutral
26.48777778,55.61,76.0,70.0,31.326999999999998,0.004122,0.31,1.1,slightly_uncomfortable
26.48777778,55.5,77.0,60.0,31.143,0.011414,0.31,1.0,slightly_uncomfortable
26.29222222,55.33,0.0,78.02083333,31.980999999999998,0.0019045000000000002,0.31,1.0,slightly_uncomfortable
26.39,55.69,85.38571429,78.02083333,31.693,2.7619175,0.31,1.0,slightly_uncomfortable
26.585,55.69,85.38571429,78.02083333,33.559,0.0040345,0.31,1.0,slightly_uncomfortable
26.68277778,54.92,89.0,86.0,32.993,0.0166195,0.31,1.0,slightly_uncomfortable
26.68277778,55.18,87.0,85.0,32.474000000000004,0.0025925,0.31,1.0,slightly_uncomfortable
26.68277778,55.56,134.0,78.02083333,33.019,0.0028085000000000002,0.31,1.0,slightly_uncomfortable
26.68277778,55.34,79.0,77.0,31.641,0.001231,0.31,1.0,slightly_uncomfortable
26.585,55.1,77.0,74.0,31.824,0.0011935000000000001,0.31,1.0,slightly_uncomfortable
26.48777778,54.81,79.0,63.0,32.422,5.9e-05,0.31,1.0,slightly_uncomfortable
26.39,55.52,134.0,78.02083333,31.535999999999998,0.017685,0.31,1.0,slightly_uncomfortable
26.29222222,56.21,90.0,78.02083333,33.945,0.2143855,0.31,6.0,neutral
26.195,55.84,88.0,84.0,33.044000000000004,0.001538,0.31,1.0,neutral
25.31888889,58.96,83.0,78.02083333,30.166999999999998,-0.001596,0.31,1.0,slightly_uncomfortable
25.31888889,56.23,82.0,78.0,30.034000000000002,0.0002195,0.31,1.0,slightly_uncomfortable
25.41611111,57.6,97.0,94.0,33.173,0.0966365,0.31,1.8,slightly_uncomfortable
25.61,58.17,86.0,81.0,33.585,0.001508,0.31,1.1,slightly_uncomfortable
25.70777778,57.1,85.38571429,75.0,31.901999999999997,0.0049335,0.31,1.1,slightly_uncomfortable
25.805,56.39,90.0,85.0,32.318000000000005,0.070989,0.31,1.0,slightly_uncomfortable
25.90222222,56.08,92.0,92.0,32.27925,0.0007645,0.31,1.0,slightly_uncomfortable
26.09722222,55.54,85.0,83.0,32.37,0.004855,0.31,1.0,slightly_uncomfortable
26.09722222,55.33,84.0,81.0,30.933000000000003,0.002502,0.31,1.0,slightly_uncomfortable
26.29222222,55.49,105.0,78.02083333,31.719,0.0122455,0.31,1.0,slightly_uncomfortable
26.39,56.3,80.0,71.0,32.266999999999996,0.000273,0.31,1.0,neutral
26.48777778,56.45,80.0,73.0,31.326999999999998,0.000739,0.31,1.0,neutral
