time,env_temp,rh
2020-10-19 00:00:00,76.071,59.289
2020-10-19 00:01:00,76.071,59.32
2020-10-19 00:02:00,76.071,59.289
2020-10-19 00:03:00,76.11399999999998,59.262
2020-10-19 00:04:00,76.11399999999998,59.293
2020-10-19 00:05:00,76.158,59.297
2020-10-19 00:06:00,76.158,59.26600000000001
2020-10-19 00:07:00,76.158,59.235
2020-10-19 00:08:00,76.158,59.328
2020-10-19 00:09:00,76.203,59.27
2020-10-19 00:10:00,76.203,59.239
2020-10-19 00:11:00,76.158,59.328
2020-10-19 00:12:00,76.203,59.27
2020-10-19 00:13:00,76.203,59.332
2020-10-19 00:14:00,76.203,59.27
2020-10-19 00:15:00,76.203,59.301
2020-10-19 00:16:00,76.203,59.301
2020-10-19 00:17:00,76.203,59.301
2020-10-19 00:18:00,76.203,59.301
2020-10-19 00:19:00,76.24600000000002,59.335
2020-10-19 00:20:00,76.24600000000002,59.304
2020-10-19 00:21:00,76.24600000000002,59.36600000000001
2020-10-19 00:22:00,76.24600000000002,59.397
2020-10-19 00:23:00,76.24600000000002,59.397
2020-10-19 00:24:00,76.289,59.37
2020-10-19 00:25:00,76.289,59.37
2020-10-19 00:26:00,76.289,59.432
2020-10-19 00:27:00,76.332,59.435
2020-10-19 00:28:00,76.375,59.43899999999999
2020-10-19 00:29:00,76.375,59.47
2020-10-19 00:30:00,76.375,59.43899999999999
2020-10-19 00:31:00,76.419,59.474
2020-10-19 00:32:00,76.464,59.478
2020-10-19 00:33:00,76.464,59.508
2020-10-19 00:34:00,76.507,59.481
2020-10-19 00:35:00,76.55,59.485
2020-10-19 00:36:00,76.55,59.485
2020-10-19 00:37:00,76.593,59.489
2020-10-19 00:38:00,76.63600000000002,59.493
2020-10-19 00:39:00,76.63600000000002,59.462
2020-10-19 00:40:00,76.681,59.466
2020-10-19 00:41:00,76.681,59.466
2020-10-19 00:42:00,76.725,59.438
2020-10-19 00:43:00,76.725,59.438
2020-10-19 00:44:00,76.768,59.442
2020-10-19 00:45:00,76.768,59.411
2020-10-19 00:46:00,76.811,59.44600000000001
2020-10-19 00:47:00,76.811,59.38399999999999
2020-10-19 00:48:00,76.854,59.419
2020-10-19 00:49:00,76.854,59.38800000000001
2020-10-19 00:50:00,76.854,59.38800000000001
2020-10-19 00:51:00,76.899,59.392
2020-10-19 00:52:00,76.899,59.361
2020-10-19 00:53:00,76.942,59.395
2020-10-19 00:54:00,76.942,59.365
2020-10-19 00:55:00,76.986,59.399
2020-10-19 00:56:00,77.029,59.372
