time,heart_rate
2020-10-19 15:24:00,68.0
2020-10-19 15:25:00,69.0
2020-10-19 15:26:00,65.0
2020-10-19 15:27:00,66.0
2020-10-19 15:28:00,82.0
2020-10-19 15:29:00,84.0
2020-10-19 15:30:00,81.0
2020-10-19 15:31:00,88.0
2020-10-19 15:32:00,109.0
2020-10-19 15:33:00,106.0
2020-10-19 15:34:00,95.0
2020-10-19 15:35:00,82.0
2020-10-19 15:36:00,80.0
2020-10-19 15:37:00,96.0
2020-10-19 15:38:00,110.0
2020-10-19 15:39:00,108.0
2020-10-19 15:40:00,103.0
2020-10-19 15:41:00,86.0
2020-10-19 15:42:00,81.0
2020-10-19 15:43:00,88.0
2020-10-19 15:44:00,77.0
2020-10-19 15:45:00,80.0
2020-10-19 15:46:00,85.0
2020-10-19 15:47:00,88.0
2020-10-19 15:48:00,82.0
2020-10-19 15:49:00,79.0
2020-10-19 15:50:00,84.0
2020-10-19 15:51:00,91.0
2020-10-19 15:52:00,78.0
2020-10-19 15:53:00,77.0
2020-10-19 15:54:00,81.0
2020-10-19 15:55:00,80.0
2020-10-19 15:56:00,78.0
2020-10-19 15:59:00,77.0
2020-10-19 16:00:00,76.0
2020-10-19 16:01:00,79.0
2020-10-19 16:03:00,81.0
2020-10-19 16:04:00,80.0
2020-10-19 16:06:00,78.0
2020-10-19 16:07:00,79.0
2020-10-19 16:09:00,86.0
2020-10-19 16:10:00,80.0
2020-10-19 16:12:00,71.0
2020-10-19 16:13:00,69.0
2020-10-19 16:14:00,76.0
2020-10-19 16:15:00,78.0
2020-10-19 16:16:00,79.0
2020-10-19 16:17:00,77.0
2020-10-19 16:18:00,79.0
2020-10-19 16:19:00,85.0
2020-10-19 16:20:00,84.0
2020-10-19 16:21:00,78.0
2020-10-19 16:23:00,80.0
2020-10-19 16:24:00,81.0
2020-10-19 16:25:00,72.0
2020-10-19 16:26:00,77.0
2020-10-19 16:27:00,69.0
2020-10-19 16:28:00,70.0
2020-10-19 16:29:00,72.0
2020-10-19 16:30:00,76.0
2020-10-19 16:31:00,77.0
2020-10-19 16:32:00,79.0
2020-10-19 16:33:00,113.0
2020-10-19 16:34:00,102.0
2020-10-19 16:35:00,92.0
2020-10-19 16:36:00,95.0
2020-10-19 16:37:00,105.0
2020-10-19 16:38:00,92.0
2020-10-19 16:39:00,88.0
2020-10-19 16:40:00,79.0
2020-10-19 16:41:00,75.0
2020-10-19 16:42:00,78.0
2020-10-19 16:43:00,74.0
2020-10-19 16:44:00,72.0
2020-10-19 16:45:00,74.0
2020-10-19 16:46:00,75.0
2020-10-19 16:47:00,78.0
2020-10-19 16:48:00,74.0
2020-10-19 16:49:00,77.0
2020-10-19 16:50:00,72.0
2020-10-19 16:51:00,74.0
2020-10-19 16:52:00,75.0
2020-10-19 16:53:00,74.0
2020-10-19 16:54:00,69.0
2020-10-19 16:55:00,70.0
2020-10-19 16:57:00,69.0
2020-10-19 16:58:00,70.0
2020-10-19 16:59:00,72.0
2020-10-19 17:00:00,69.0
2020-10-19 17:01:00,71.0
2020-10-19 17:02:00,74.0
2020-10-19 17:04:00,69.0
2020-10-19 17:05:00,71.0
2020-10-19 17:06:00,69.0
2020-10-19 17:07:00,71.0
