time,env_temp,rh
2020-10-26 00:00:00,75.074,56.323
2020-10-26 00:01:00,75.074,56.323
2020-10-26 00:02:00,75.074,56.323
2020-10-26 00:03:00,75.074,56.323
2020-10-26 00:04:00,75.074,56.354
2020-10-26 00:05:00,75.074,56.354
2020-10-26 00:06:00,75.074,56.323
2020-10-26 00:07:00,75.074,56.292
2020-10-26 00:08:00,75.074,56.292
2020-10-26 00:09:00,75.074,56.292
2020-10-26 00:10:00,75.074,56.292
2020-10-26 00:11:00,75.074,56.323
2020-10-26 00:12:00,75.074,56.323
2020-10-26 00:13:00,75.074,56.323
2020-10-26 00:14:00,75.029,56.32
2020-10-26 00:15:00,75.029,56.32
2020-10-26 00:16:00,75.029,56.32
2020-10-26 00:17:00,75.029,56.32
2020-10-26 00:18:00,75.029,56.289
2020-10-26 00:19:00,75.029,56.32
2020-10-26 00:20:00,75.029,56.32
2020-10-26 00:21:00,75.029,56.32
2020-10-26 00:22:00,75.029,56.32
2020-10-26 00:23:00,74.986,56.347
2020-10-26 00:24:00,75.029,56.351000000000006
2020-10-26 00:25:00,74.986,56.378
2020-10-26 00:26:00,74.986,56.378
2020-10-26 00:27:00,74.986,56.378
2020-10-26 00:28:00,74.986,56.409
2020-10-26 00:29:00,74.986,56.409
2020-10-26 00:30:00,74.986,56.409
2020-10-26 00:31:00,74.943,56.437
2020-10-26 00:32:00,74.943,56.437
2020-10-26 00:33:00,74.943,56.437
2020-10-26 00:34:00,74.943,56.468
2020-10-26 00:35:00,74.943,56.468
2020-10-26 00:36:00,74.899,56.495
2020-10-26 00:37:00,74.899,56.495
2020-10-26 00:38:00,74.899,56.495
2020-10-26 00:39:00,74.899,56.526
2020-10-26 00:40:00,74.899,56.526
2020-10-26 00:41:00,74.85600000000002,56.522
2020-10-26 00:42:00,74.85600000000002,56.522
2020-10-26 00:43:00,74.85600000000002,56.553
2020-10-26 00:44:00,74.85600000000002,56.553
2020-10-26 00:45:00,74.85600000000002,56.584
2020-10-26 00:46:00,74.85600000000002,56.584
2020-10-26 00:47:00,74.85600000000002,56.584
2020-10-26 00:48:00,74.85600000000002,56.584
2020-10-26 00:49:00,74.85600000000002,56.646
2020-10-26 00:50:00,74.813,56.642
2020-10-26 00:51:00,74.813,56.642
2020-10-26 00:52:00,74.813,56.642
2020-10-26 00:53:00,74.813,56.673
2020-10-26 00:54:00,74.813,56.673
2020-10-26 00:55:00,74.813,56.673
2020-10-26 00:56:00,74.813,56.70399999999999
2020-10-26 00:57:00,74.813,56.70399999999999
2020-10-26 00:58:00,74.813,56.70399999999999
2020-10-26 00:59:00,74.77,56.731
2020-10-26 01:00:00,74.77,56.731
2020-10-26 01:01:00,74.77,56.762
2020-10-26 01:02:00,74.77,56.762
2020-10-26 01:03:00,74.77,56.762
2020-10-26 01:04:00,74.77,56.762
2020-10-26 01:05:00,74.77,56.762
2020-10-26 01:06:00,74.727,56.75899999999999
2020-10-26 01:07:00,74.727,56.75899999999999
2020-10-26 01:08:00,74.727,56.79
2020-10-26 01:09:00,74.727,56.79
2020-10-26 01:10:00,74.727,56.79
2020-10-26 01:11:00,74.727,56.82
2020-10-26 01:12:00,74.683,56.817
2020-10-26 01:13:00,74.683,56.817
2020-10-26 01:14:00,74.683,56.817
2020-10-26 01:15:00,74.683,56.848
2020-10-26 01:16:00,74.683,56.848
2020-10-26 01:17:00,74.683,56.848
2020-10-26 01:18:00,74.683,56.879
2020-10-26 01:19:00,74.683,56.879
2020-10-26 01:20:00,74.64,56.875
2020-10-26 01:21:00,74.64,56.875
2020-10-26 01:22:00,74.64,56.875
2020-10-26 01:23:00,74.64,56.90600000000001
2020-10-26 01:24:00,74.64,56.937
2020-10-26 01:25:00,74.64,56.937
2020-10-26 01:26:00,74.64,56.99800000000001
2020-10-26 01:27:00,74.64,56.99800000000001
2020-10-26 01:28:00,74.64,57.029
