time,heart_rate
2020-10-19 00:01:00,72.0
2020-10-19 00:02:00,80.0
2020-10-19 00:03:00,75.0
2020-10-19 00:04:00,67.0
2020-10-19 00:06:00,70.0
2020-10-19 00:07:00,69.0
2020-10-19 00:08:00,68.0
2020-10-19 00:09:00,66.0
2020-10-19 00:10:00,70.0
2020-10-19 00:11:00,69.0
2020-10-19 00:12:00,67.0
2020-10-19 00:13:00,70.0
2020-10-19 00:14:00,67.0
2020-10-19 00:15:00,71.0
2020-10-19 00:16:00,85.0
2020-10-19 00:17:00,75.0
2020-10-19 00:18:00,71.0
2020-10-19 00:19:00,70.0
2020-10-19 00:20:00,67.0
2020-10-19 00:21:00,69.0
2020-10-19 00:22:00,67.0
2020-10-19 00:23:00,62.0
2020-10-19 00:24:00,63.0
2020-10-19 00:27:00,66.0
2020-10-19 00:28:00,71.0
2020-10-19 00:29:00,72.0
2020-10-19 00:30:00,74.0
2020-10-19 00:31:00,73.0
2020-10-19 00:32:00,74.0
2020-10-19 00:34:00,73.0
2020-10-19 00:35:00,72.0
2020-10-19 00:36:00,73.0
2020-10-19 00:37:00,74.0
2020-10-19 00:38:00,73.0
2020-10-19 00:39:00,72.0
2020-10-19 00:40:00,69.0
2020-10-19 00:41:00,68.0
2020-10-19 00:43:00,69.0
2020-10-19 00:44:00,70.0
2020-10-19 00:46:00,77.0
2020-10-19 00:48:00,85.0
2020-10-19 00:49:00,91.0
2020-10-19 00:50:00,94.0
2020-10-19 00:51:00,80.0
2020-10-19 00:52:00,79.0
2020-10-19 00:53:00,83.0
2020-10-19 00:54:00,86.0
2020-10-19 00:55:00,85.0
2020-10-19 00:56:00,87.0
2020-10-19 00:57:00,81.0
2020-10-19 00:58:00,83.0
2020-10-19 00:59:00,98.0
2020-10-19 01:00:00,105.0
2020-10-19 01:01:00,81.0
2020-10-19 01:02:00,67.0
2020-10-19 01:03:00,68.0
2020-10-19 01:04:00,70.0
2020-10-19 01:05:00,69.0
2020-10-19 01:06:00,70.0
2020-10-19 01:09:00,73.0
2020-10-19 01:10:00,70.0
2020-10-19 01:11:00,69.0
2020-10-19 01:12:00,72.0
2020-10-19 01:13:00,75.0
2020-10-19 01:15:00,70.0
2020-10-19 01:16:00,72.0
2020-10-19 01:17:00,73.0
2020-10-19 01:18:00,72.0
2020-10-19 01:19:00,70.0
2020-10-19 01:20:00,69.0
2020-10-19 01:21:00,72.0
2020-10-19 01:23:00,69.0
2020-10-19 01:24:00,67.0
2020-10-19 01:25:00,69.0
2020-10-19 01:26:00,68.0
2020-10-19 01:27:00,69.0
2020-10-19 01:28:00,66.0
2020-10-19 01:29:00,63.0
2020-10-19 01:30:00,67.0
2020-10-19 01:31:00,82.0
2020-10-19 01:32:00,87.0
2020-10-19 01:33:00,88.0
2020-10-19 01:34:00,77.0
2020-10-19 01:35:00,72.0
2020-10-19 01:36:00,83.0
2020-10-19 01:37:00,84.0
2020-10-19 01:38:00,77.0
2020-10-19 01:39:00,75.0
2020-10-19 01:40:00,68.0
2020-10-19 01:41:00,89.0
2020-10-19 01:42:00,96.0
2020-10-19 01:43:00,74.0
2020-10-19 01:44:00,66.0
2020-10-19 01:45:00,64.0
2020-10-19 01:46:00,66.0
2020-10-19 01:47:00,71.0
2020-10-19 01:48:00,64.0
2020-10-19 01:49:00,62.0
2020-10-19 01:50:00,63.0
2020-10-19 01:51:00,65.0
2020-10-19 01:53:00,62.0
2020-10-19 01:55:00,60.0
2020-10-19 01:56:00,59.0
2020-10-19 01:58:00,65.0
2020-10-19 02:01:00,66.0
2020-10-19 02:02:00,65.0
2020-10-19 02:06:00,66.0
2020-10-19 02:07:00,67.0
2020-10-19 02:08:00,61.0
2020-10-19 02:09:00,63.0
2020-10-19 02:11:00,57.0
2020-10-19 02:12:00,58.0
2020-10-19 02:13:00,60.0
2020-10-19 02:14:00,58.0
2020-10-19 02:15:00,57.0
2020-10-19 02:16:00,58.0
2020-10-19 02:17:00,60.0
2020-10-19 02:20:00,58.0
2020-10-19 02:21:00,60.0
2020-10-19 02:22:00,62.0
2020-10-19 02:23:00,59.0
2020-10-19 02:24:00,62.0
2020-10-19 02:25:00,60.0
2020-10-19 02:26:00,63.0
2020-10-19 02:28:00,61.0
2020-10-19 02:29:00,62.0
2020-10-19 02:30:00,61.0
2020-10-19 02:31:00,62.0
2020-10-19 02:32:00,61.0
2020-10-19 02:33:00,63.0
2020-10-19 02:34:00,68.0
2020-10-19 02:35:00,63.0
2020-10-19 02:36:00,61.0
2020-10-19 02:39:00,64.0
2020-10-19 02:40:00,63.0
2020-10-19 02:41:00,62.0
2020-10-19 02:44:00,63.0
2020-10-19 02:45:00,61.0
2020-10-19 02:47:00,60.0
2020-10-19 02:48:00,61.0
2020-10-19 02:49:00,62.0
2020-10-19 02:50:00,59.0
2020-10-19 02:51:00,62.0
2020-10-19 02:52:00,67.0
2020-10-19 02:53:00,68.0
2020-10-19 02:54:00,69.0
2020-10-19 02:55:00,67.0
2020-10-19 02:56:00,70.0
2020-10-19 02:57:00,65.0
2020-10-19 02:58:00,67.0
2020-10-19 02:59:00,66.0
2020-10-19 03:00:00,65.0
2020-10-19 03:01:00,62.0
2020-10-19 03:03:00,63.0
2020-10-19 03:04:00,65.0
2020-10-19 03:05:00,63.0
2020-10-19 03:06:00,62.0
2020-10-19 03:07:00,65.0
2020-10-19 03:08:00,64.0
2020-10-19 03:09:00,63.0
2020-10-19 03:10:00,62.0
2020-10-19 03:11:00,65.0
2020-10-19 03:12:00,61.0
2020-10-19 03:13:00,64.0
2020-10-19 03:14:00,65.0
2020-10-19 03:15:00,62.0
2020-10-19 03:18:00,64.0
2020-10-19 03:19:00,62.0
2020-10-19 03:20:00,61.0
2020-10-19 03:21:00,62.0
2020-10-19 03:22:00,63.0
2020-10-19 03:23:00,67.0
2020-10-19 03:24:00,59.0
2020-10-19 03:25:00,62.0
2020-10-19 03:28:00,60.0
2020-10-19 03:29:00,62.0
2020-10-19 03:30:00,64.0
2020-10-19 03:31:00,73.0
2020-10-19 03:32:00,57.0
2020-10-19 03:33:00,51.0
2020-10-19 03:34:00,58.0
2020-10-19 03:35:00,63.0
2020-10-19 03:36:00,60.0
2020-10-19 03:37:00,62.0
2020-10-19 03:39:00,63.0
2020-10-19 03:40:00,65.0
2020-10-19 03:41:00,67.0
2020-10-19 03:42:00,65.0
2020-10-19 03:43:00,66.0
2020-10-19 03:44:00,67.0
2020-10-19 03:46:00,66.0
2020-10-19 03:47:00,67.0
2020-10-19 03:48:00,68.0
2020-10-19 03:50:00,63.0
2020-10-19 03:51:00,66.0
2020-10-19 03:52:00,63.0
2020-10-19 03:55:00,64.0
2020-10-19 03:56:00,62.0
2020-10-19 03:57:00,63.0
2020-10-19 03:58:00,65.0
2020-10-19 04:00:00,68.0
2020-10-19 04:01:00,67.0
2020-10-19 04:02:00,64.0
2020-10-19 04:04:00,59.0
2020-10-19 04:05:00,58.0
2020-10-19 04:06:00,62.0
2020-10-19 04:07:00,63.0
2020-10-19 04:08:00,60.0
2020-10-19 04:10:00,62.0
2020-10-19 04:11:00,64.0
2020-10-19 04:12:00,62.0
2020-10-19 04:14:00,60.0
2020-10-19 04:15:00,62.0
2020-10-19 04:17:00,61.0
2020-10-19 04:18:00,63.0
2020-10-19 04:19:00,60.0
2020-10-19 04:20:00,89.0
2020-10-19 04:21:00,85.0
2020-10-19 04:22:00,63.0
2020-10-19 04:23:00,62.0
2020-10-19 04:24:00,60.0
2020-10-19 04:25:00,59.0
2020-10-19 04:27:00,60.0
2020-10-19 04:28:00,61.0
2020-10-19 04:29:00,56.0
2020-10-19 04:30:00,59.0
2020-10-19 04:31:00,58.0
2020-10-19 04:32:00,57.0
2020-10-19 04:33:00,56.0
2020-10-19 04:34:00,57.0
2020-10-19 04:35:00,60.0
2020-10-19 04:36:00,58.0
2020-10-19 04:37:00,61.0
2020-10-19 04:38:00,58.0
2020-10-19 04:39:00,57.0
2020-10-19 04:40:00,56.0
2020-10-19 04:41:00,55.0
2020-10-19 04:42:00,56.0
2020-10-19 04:43:00,54.0
2020-10-19 04:44:00,56.0
2020-10-19 04:45:00,55.0
2020-10-19 04:46:00,58.0
2020-10-19 04:47:00,73.0
2020-10-19 04:48:00,97.0
2020-10-19 04:49:00,67.0
2020-10-19 04:50:00,57.0
2020-10-19 04:51:00,54.0
2020-10-19 04:52:00,60.0
2020-10-19 04:53:00,61.0
2020-10-19 04:54:00,58.0
2020-10-19 04:55:00,66.0
