env_temp,rh,heart_rate,stress_level,skin_temp,eda,Clo,Act,TC
23.96611111,51.6,65,7,31.81017808,0.485737342,0.31,0.8,5
24.15777778,51.27,63,4,30.722,0.021851,0.31,0.8,5
24.255,50.85,67,7,31.81017808,0.485737342,0.31,0.8,4
24.255,50.77,63,3,31.81017808,0.485737342,0.31,0.8,4
24.35111111,50.94,67.23239437,0,31.81017808,0.485737342,0.31,1,4
24.545,51.05,77,8,31.81017808,0.485737342,0.31,1,4
24.35111111,49.64,53,3,31.81017808,0.485737342,0.31,1,4
24.255,49.78,56,7,31.798,0.011765,0.31,1,3
24.255,52.53,67.23239437,4,33.327,0.0188525,0.31,1,3
24.255,53.82,58,3,31.876,0.022016,0.31,1,3
24.545,55.35,90,13.92142857,30.431,0.01195,0.32,1.8,3
24.73777778,55,79,36,31.379,0.2637965,0.36,1.1,5
25.02777778,53.52,69,21,31.379,0.0332755,0.36,1,4
25.125,52.25,66.5,17,30.405,0.014834,0.36,1,3
25.125,52.42,67.23239437,4,31.327,0.0180955,0.54,1,4
24.835,52.94,61,2,30.854,0.0087155,0.54,1,4
24.545,53.65,60,0,31.17,0.0106235,0.54,1,4
24.255,54.29,71,25,32.474,0.026167,0.54,1,4
24.15777778,54.8,64,8,31.81017808,0.014518,0.54,1,4
24.35111111,55.2,61.5,1,31.81017808,0.0174775,0.54,1,4
24.93111111,52.78,66,4,32.085,0.023021,0.54,1,4
25.41611111,51.25,66,4,32.033,0.0167615,0.54,1,4
25.61,50.44,67.23239437,1,32.215,0.020396,0.54,1,4
25.805,49.73,59.5,2,32.007,0.0088915,0.54,1,4
27.96111111,45.05,54,0,32.241,0.0164935,0.54,1,4
25.90222222,48.41,87,13.92142857,30.563,0.63643,0.36,3.5,5
25.51277778,51.31,74,13.92142857,31.693,11.777008,0.36,3.5,5
24.64111111,49.86,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,4
24.64111111,49.75,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,4
24.73777778,49.76,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,4
24.73777778,50.21,60,1,31.274,0.017885,0.54,1,3
24.835,50.11,62,1,31.615,0.041306,0.54,1,3
24.835,50.19,66,27,31.405,0.035351,0.54,1,3
24.93111111,50.24,78,13.92142857,31.222,0.244913,0.54,1,3
25.02777778,50.29,68,10,31.824,0.1774235,0.54,1,3
25.02777778,50.36,66,4,32.137,0.008213,0.54,1,3
25.125,50.34,63.5,9,32.396,0.008948,0.54,1,3
25.125,49.8,59,7,30.51,0.0056385,0.36,2.5,4
25.125,49.92,58,0,31.222,0.009261,0.36,1.8,4
25.61,51.91,82,13.92142857,32.422,0.0345735,0.36,1.8,4
25.90222222,56.14,72.5,57,32.578,3.107904,0.36,1,5
26.29222222,51.73,66,15,33.096,1.568173,0.36,1,5
26.29222222,50.45,68,22,32.5,0.024524,0.36,1,4
26.09722222,50.07,60,2,32.292,0.0116645,0.36,1,4
26.09722222,49.96,62.5,2,31.745,0.040195,0.36,1,4
26.09722222,50.54,67,11,31.588,0.0597965,0.36,1,4
26.29222222,50.65,64,14,31.85,0.068497,0.36,1,3
26.39,49.99,70,9,32.059,0.087031,0.36,1,3
26.39,50.07,58.5,1,32.785,0.0126725,0.36,1,3
26.39,49.99,67.23239437,20,32.318,0.010083,0.36,1,4
26.09722222,51.44,58.5,6,33.199,0.050079,0.36,1,4
26,51.47,67.23239437,23,32.448,0.1165965,0.36,1,4
25.90222222,51.54,51,19,32.396,0.43001,0.36,1,4
25.90222222,51.62,55,17,32.474,0.2368535,0.31,0.8,4
25.805,51.73,67.23239437,14,32.318,0.367865,0.31,0.8,4
25.805,51.69,58,24,32.215,0.473153,0.31,0.8,4
25.805,51.52,47.5,17,32.241,0.4248415,0.31,0.8,4
25.41611111,50.49,67.23239437,13.92142857,31.81017808,0.485737342,0.31,0.8,4
25.51277778,50.43,53.5,17,31.641,0.0129785,0.31,0.8,4
25.51277778,50.39,62,6,31.85,0.009194,0.31,1,4
25.51277778,50.31,57,17,32.007,0.0121225,0.36,2.5,4
25.51277778,50.23,67,7,31.745,0.0363655,0.36,1.8,4
25.41611111,42.8,99,13.92142857,30.907,0.037867,0.36,1.8,4
25.02777778,41.85,109,13.92142857,31.745,0.071908,0.36,1.1,5
25.31888889,42.59,107,13.92142857,32.5,0.247548,0.36,1.1,5
25.31888889,41.19,76,53,32.682,0.075737,0.36,1,4
25.31888889,40.61,67,62,31.929,0.0210815,0.36,1,4
25.70777778,43.61,67.23239437,19,31.379,0.018376,0.36,1,4
25.90222222,44.52,69,14,30.695,0.0175535,0.36,1,5
26.09722222,49.05,69,13.92142857,30.563,2.4917205,0.36,1,5
26.29222222,50.06,75.5,43,30.748,12.7215315,0.36,1,4
26.68277778,49.45,71,44,32.344,0.191592,0.36,1,4
26.195,40.72,66.5,17.5,32.163,0.009826,0.36,1,4
25.805,40.37,78,20,33.199,0.026511,0.36,1,4
25.70777778,40.49,61,6,32.552,0.009344,0.36,1,4
25.31888889,39.75,67.23239437,13.92142857,31.81017808,0.0049495,0.36,0.8,4
25.125,42.43,67.5,22,32.759,0.113268,0.36,0.8,4
25.125,42.82,67.23239437,30,32.656,0.0309275,0.36,1,4
25.125,42.15,71,13.92142857,31.719,0.017243,0.36,1,4
25.02777778,40.87,67.23239437,13.92142857,32.241,0.0103105,0.36,1,4
24.93111111,40.81,68,20.5,30.854,0.0054595,0.36,1,4
24.73777778,41.36,71,36,31.248,0.0119745,0.36,1,4
24.35111111,41.13,69,8.5,31.876,0.0111675,0.36,1,4
23.96611111,42.34,70,15,30.669,0.017227,0.36,1,4
23.58111111,43.03,58,3,30.325,0.0090635,0.31,0.8,4
23.38777778,43.91,60,11,31.039,0.0068005,0.31,0.8,4
