env_temp,rh,heart_rate,stress_level,skin_temp,eda,Clo,Act,TC
25.51277778,61.24,73,15,30.431,0.0183965,0.31,1,4
25.22222222,58.26,71.5,17,30.008,0.012819,0.31,1,4
28.15888889,53.29,89,59,31.667,0.0106105,0.31,1.1,4
29.25222222,50.77,84,51,32.344,0.0119825,0.31,1,4
31.98277778,41.57,76.58208955,31,31.719,0.0182605,0.31,1,4
30.86222222,44.31,71,11,32.578,0.0119695,0.31,1,4
27.665,50.53,75,28,30.642,0.0268575,0.31,1,4
26.87888889,54.71,69,25.98245614,30.986,0.021916,0.31,1,4
26.68277778,55.56,72,13,31.117,0.037076,0.31,1,4
26.48777778,55.12,97,25.98245614,30.563,1.205876,0.31,2.5,4
26.29222222,54.96,64.5,2,31.955,0.0564925,0.31,1.1,4
26.195,56.07,77,45,30.219,0.01133,0.31,1.1,4
26.39,57.18,73,20,30.907,0.023452,0.31,1,4
26.48777778,57.16,79,21,32.967,0.0168975,0.31,1,4
26.585,57.26,81,43,31.51,0.0278605,0.31,1,4
26.68277778,57.11,91,25.98245614,31.85,0.0228495,0.31,1,4
26.68277778,57.42,74,27.5,31.693,0.025088,0.31,1,4
26.78111111,57.21,70,9,32.111,0.0353825,0.31,1,4
26.78111111,57.15,67.5,17,32.137,0.036512,0.31,1,4
26.68277778,56.57,66,18,32.5,0.0407245,0.31,1,4
26.585,56.72,66,15,31.902,0.041936,0.31,1,4
26.585,56.66,76.58208955,0,32.163,0.0524945,0.31,1,3
26.29222222,55.23,73,7,31.327,0.043353,0.31,1,3
26.29222222,55.49,98,25.98245614,31.327,0.0513765,0.31,1,3
26.09722222,56.15,90,25.98245614,31.117,0.32986325,0.31,1.1,3
25.90222222,57.73,76.58208955,25.98245614,31.24736508,1.003992984,0.31,1,3
24.835,60.04,76.58208955,25.98245614,30.008,20.3838785,0.31,2.5,3
24.93111111,59.59,79,25.98245614,31.24736508,5.378978,0.31,1,3
25.31888889,60.29,94,81,30.88,0.4589365,0.31,1.1,3
25.70777778,59.49,80.5,62,31.484,0.0791445,0.31,1,3
25.805,58.78,69,25.98245614,31.17,0.023531,0.31,1,3
25.805,58.78,76,47,31.24736508,23.890679,0.31,1,3
25.90222222,59.1,89,25.98245614,31.24736508,0.183111,0.31,1,3
25.805,59.68,63,19,31.24736508,0.0440325,0.31,1,3
25.805,59.89,93,25.98245614,31.24736508,1.131494,0.31,1,3
26,59.7,60,9,31.24736508,0.0579395,0.31,1,3
25.805,58.38,68,12,31.24736508,0.027877,0.31,1,3
25.805,58.06,66.5,20,30.854,0.024425,0.31,1,3
25.90222222,57.73,76.58208955,24,32.396,0.020687,0.31,1,3
25.61,57.79,63,9,31.24736508,21.28666,0.31,2.5,3
25.51277778,58.07,76.58208955,39,31.24736508,2.3615845,0.31,1.1,3
25.41611111,58.87,75,43.5,30.378,0.116727,0.31,0.8,3
25.51277778,59.25,76.58208955,51,30.854,0.0673085,0.31,0.8,3
25.70777778,59.35,73,41.5,31.484,0.031515,0.31,0.8,3
25.70777778,59.28,67,25.98245614,30.801,0.0267285,0.31,0.8,3
25.805,58.78,65,8,31.719,0.026569,0.31,1,3
25.70777778,57.96,81,24,30.114,0.0230515,0.31,1,3
25.70777778,58.09,100,25.98245614,31.24736508,0.0226725,0.31,2.2,3
25.70777778,58.15,75,25.98245614,31.458,0.030124,0.31,1,3
25.805,57.56,66,7,31.431,0.0386405,0.31,1,3
25.805,56.85,67,28,31.222,0.041039,0.31,1,3
24.835,61.08,110,25.98245614,30.96,0.014254,0.31,2.5,3
24.835,58.17,85,25.98245614,30.167,0.0484915,0.31,1,3
24.73777778,59.29,91,72,31.24736508,0.3164495,0.31,1.1,3
24.835,60.7,79.5,54,31.196,0.010827,0.31,1,3
25.02777778,60.43,87,41,31.3,0.026396,0.31,1,3
25.31888889,58.89,74,23,31.222,0.0139575,0.31,1,3
25.51277778,57.94,76.58208955,23,31.798,0.013097,0.31,1,3
25.70777778,57.05,78,44.5,32.059,0.076125,0.31,1,3
25.70777778,56.99,66,9,30.88,0.013538,0.31,1,3
25.805,57.26,86,5,30.431,0.0141615,0.31,1,3
25.70777778,58.54,63,3,30.748,0.0170385,0.31,1,3
25.805,58.65,67,9,31.484,0.0967195,0.31,1,3
26.68277778,54.76,62,0,31.353,0.123087,0.31,0.8,3
26,57.33,76.58208955,0,31.065,0.162862,0.31,1,3
25.41611111,55.82,76,25.98245614,30.775,0.1147115,0.31,1.2,3
25.22222222,56.7,100,71,30.986,0.120348,0.31,1.1,3
25.22222222,57.4,79,25.98245614,31.405,0.016104,0.31,1,3
26.09722222,55.22,73,18,31.196,0.016896,0.31,1,3
26.48777778,53.52,76,25.98245614,30.828,0.0103165,0.31,1,3
26.78111111,52.38,71,24,30.933,0.0135865,0.31,1,3
26.68277778,52.28,74,11,31.013,0.015376,0.31,1,3
26.68277778,52.01,96,77,30.457,0.011523,0.31,1,3
26.585,52.26,67,16,30.616,0.010836,0.31,1,3
26.78111111,52.21,64,4,31.24736508,0.0107965,0.31,1,3
26.48777778,53.05,65,2,31.719,0.014657,0.31,1,3
