env_temp,rh,heart_rate,stress_level,skin_temp,eda,Clo,Act,TC
24.255,39.12,70.63636364,7.526785714,32.759,0.08172,0.74,1.1,4
24.44777778,38.9,70.63636364,7.526785714,32.915,0.0860335,0.74,1.1,4
24.545,39.22,70.63636364,7.526785714,32.967,0.0892405,0.74,1.1,4
24.545,38.68,70.63636364,7.526785714,33.25,0.080238,0.74,1.1,4
24.545,38.65,70.63636364,7.526785714,33.096,0.0857245,0.74,1.1,4
24.35111111,39.65,70.63636364,7.526785714,33.353,0.095288,0.74,1.1,4
24.255,39.62,70.63636364,7.526785714,33.25,0.109796,0.74,1,4
24.35111111,40.21,70.63636364,7.526785714,33.405,0.115401,0.74,1,4
24.255,41.77,70.63636364,7.526785714,33.25,0.115143,0.74,1,4
24.15777778,43.41,70.63636364,7.526785714,32.318,0.111749,0.74,1.1,4
24.06222222,43.96,70.63636364,7.526785714,32.785,0.118206,0.74,1.1,4
24.06222222,44.45,70.63636364,7.526785714,32.111,0.1170485,0.74,1.1,4
23.96611111,44.61,70.63636364,7.526785714,32.837,0.112205,0.74,1.1,4
23.96611111,44.64,88,7.526785714,32.837,0.1307725,0.74,1,4
23.86888889,44.45,79,4,33.096,0.136098,0.74,1,4
23.67722222,44.01,71,18,33.044,0.130894,0.74,1.1,4
23.48388889,43.61,82,11.5,33.353,0.136282,0.74,1.1,3
23.58111111,42.94,82,9,33.585,0.1804205,0.74,1.1,3
23.48388889,43.15,65.5,0,33.507,0.1841475,0.74,1.1,3
23.19611111,42.29,65,0,32.604,0.102866,0.74,1.1,3
22.90777778,43.02,70,3,32.007,0.0749805,0.74,1.1,3
22.81222222,41.92,65,0,32.526,0.083618,0.74,1.1,3
22.90777778,40.05,66,8,33.405,0.09382,0.74,1.1,3
22.71722222,38.93,61,6,33.044,0.0958015,0.74,1,4
22.62111111,36.94,70.63636364,7.526785714,32.78663889,0.0008875,0.74,1,4
23.29222222,41.87,70.63636364,7.526785714,32.78663889,1.130677479,0.74,1,4
23.38777778,42.12,70.63636364,7.526785714,32.78663889,1.130677479,0.74,1.1,4
23.48388889,42.51,70.63636364,7.526785714,32.78663889,1.130677479,0.74,1.1,4
23.58111111,42.09,70.63636364,7.526785714,32.78663889,1.130677479,0.74,1.1,4
23.58111111,41.42,70.63636364,7.526785714,32.78663889,1.130677479,0.74,1.1,2
23.67722222,40.72,0,7.526785714,32.78663889,1.130677479,1,1.1,4
23.77277778,38.88,70.63636364,7.526785714,32.78663889,1.130677479,1,1,4
24.06222222,40.45,81,16,32.033,0.028721,1,1.1,4
24.545,39.03,79,22,32.656,0.0667335,1,1.1,4
24.545,38.26,74.5,12,33.019,0.1046605,1,1,4
24.44777778,38.39,72,0,32.267,0.119671,1,1.1,4
24.35111111,37.02,71,0,32.422,0.1354035,1,1.1,4
24.35111111,38.55,82,7,32.215,0.3094125,1,1.1,4
24.15777778,39.3,71,5,32.215,0.227545,1,1.1,4
24.15777778,39.93,70.63636364,1,32.604,0.1951355,1,1.1,4
23.77277778,40.72,73,10,32.682,0.194718,1,1.1,4
23.58111111,40.75,68,1,32.241,0.204342,1,1.1,4
23.58111111,42.09,89,16,32.474,0.2109445,1,1.1,4
23.48388889,44.19,91,7.526785714,33.405,0.2668875,1,1.1,4
23.67722222,42.33,78.5,7,31.929,0.309448,1,1,4
23.58111111,42.58,65,0,32.448,0.4338125,1,1,4
23.67722222,40.01,65.5,0,32.292,0.390429,1,1,4
23.67722222,39.1,65,7,32.604,0.341094,1,1.1,4
23.48388889,39.31,64,0,32.396,0.323479,1,1.1,4
23.38777778,38.99,73,9,31.955,0.2944015,1,1.1,4
22.90777778,39.89,71,0,32.111,0.2980955,1,1.1,4
22.71722222,37.57,64,0,31.981,0.294613,1,1.1,4
22.525,34.71,59,0,31.824,0.57928,0.5,1,4
22.71722222,34.14,75,2,31.772,0.6921965,0.74,1,4
23.1,33.49,67.5,0,32.189,0.828338,0.74,1,4
23.58111111,34.4,72,7.526785714,32.241,2.408341,0.74,1.1,4
23.86888889,35.2,71,1,32.007,2.071119,0.74,1.1,4
24.255,35.28,70.63636364,1,32.656,2.189049,0.74,1.1,4
24.44777778,34.45,71.5,0,33.122,2.2613585,0.74,1.1,4
24.545,34.12,69,5,33.276,2.325728,0.74,1,4
23.67722222,37.08,58,17,33.816,2.329247,1,0.8,6
23.67722222,37.63,70.63636364,24,34.405,2.3199395,1,0.8,6
23.67722222,39.13,64,16,34.942,2.379646,1,0.8,6
23.77277778,40.48,70.63636364,17,34.967,2.3813335,1,0.8,6
23.86888889,39.64,59.5,16,32.707,2.350883,1,0.8,6
23.96611111,40.2,58,23,31.981,2.3001605,1,0.8,6
23.96611111,39.67,68.5,4,32.759,2.2793485,1,0.8,6
23.67722222,40.1,58,21,32.396,2.222884,1,0.8,6
23.67722222,41.67,73.5,1,32.189,2.353939,0.74,1,4
24.835,40.66,94,27,32.682,5.2183205,0.74,1,4
24.73777778,40.68,82,20,33.224,4.2462735,0.74,1,4
24.73777778,41.48,79,23,33.43,3.9717915,0.74,1.1,4
25.125,41.36,75.5,5,32.811,4.0076425,0.74,1.1,4
25.125,41.79,70.63636364,0,32.63,3.994944,0.74,1.1,4
25.22222222,42.25,69,4,33.044,4.175277,0.74,1.1,4
25.22222222,42.58,80,15,32.967,4.256884,0.74,1.1,4
25.31888889,42.83,75,4,32.837,4.263394,0.74,1,4
25.31888889,43.04,76,1,32.811,3.3914625,0.74,1.1,4
25.125,43.65,67,1,32.993,3.0221725,0.74,1.1,4
25.22222222,43.84,71,1,32.707,0.300575,0.74,1.1,4
