@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS NUMERIC

@DATA
21.86722222,48.105,77.0,23.487179487179485,30.59044444444444,-0.0748215,0.96,1.2,3
21.72388889,45.968,80.32,14.0,30.59044444444444,-0.0148435,0.96,1.1,2
21.915,44.556,72.0,17.0,30.59044444444444,-0.0020165,0.96,1.1,2
22.22611111,41.21100000000001,68.0,7.0,30.59044444444444,0.0005035,0.96,1.1,2
22.53722222,40.105,65.0,8.0,30.59044444444444,0.0074385000000000015,0.96,1.1,2
22.72888889,39.62,80.32,16.0,30.59044444444444,0.013961,0.96,1.1,2
23.06388889,40.231,75.0,13.0,30.59044444444444,0.0278025,0.96,1.1,2
23.35222222,41.132,71.0,20.0,30.59044444444444,0.0310995,0.96,1.1,3
23.545,40.279,69.5,6.0,30.59044444444444,0.0319265,0.96,1.1,2
23.71277778,39.012,68.0,2.0,30.59044444444444,0.0298825,0.96,1.1,2
23.80888889,42.886,61.0,10.0,30.59044444444444,0.047737,0.31,0.8,3
23.93,43.862,80.32,11.0,30.907,0.070738,0.31,0.8,3
24.02611111,44.799,71.5,15.0,31.484,0.09672,0.96,1.1,4
24.00222222,37.407,67.0,7.0,30.59044444444444,0.1144265,0.96,1.1,5
23.97777778,36.238,70.5,17.0,30.59044444444444,-0.0503805,0.96,1.1,4
24.02611111,37.682,101.0,23.487179487179485,30.59044444444444,-0.0089345,0.54,1.2,5
24.43611111,44.651,77.0,13.0,30.087,0.025803,0.54,1.0,5
24.315,43.342,94.0,54.0,30.59044444444444,0.0383575,0.54,1.1,5
24.17111111,40.244,99.5,23.487179487179485,30.008000000000006,-0.0859665,0.54,1.2,4
23.85722222,36.089,77.0,36.0,30.563,-0.0467795,0.54,1.1,4
23.47222222,34.945,79.0,40.0,30.272,-0.006222999999999999,0.54,1.1,4
23.30388889,33.895,81.0,23.487179487179485,30.59044444444444,0.1663415,0.54,1.0,4
22.75277778,33.914,80.0,31.0,30.59044444444444,-0.0120495,0.54,1.1,4
22.44111111,34.991,75.0,23.487179487179485,30.59044444444444,0.007619499999999999,0.96,1.1,3
22.63277778,34.698,85.0,17.0,30.59044444444444,-0.032510000000000004,0.96,1.1,2
22.05777778,35.23,77.0,27.0,30.59044444444444,0.0501215,0.96,1.1,4
25.065,40.372,75.5,16.0,30.59044444444444,0.1178505,0.96,1.1,4
24.07388889,44.606,68.0,6.0,30.59044444444444,0.0154775,0.96,0.8,4
24.00222222,37.133,86.0,23.487179487179485,30.59044444444444,0.001511,0.96,0.8,4
20.15,40.087,81.5,23.487179487179485,30.59044444444444,0.0370855,0.96,1.0,4
20.365,41.143,82.0,44.0,30.59044444444444,0.127605,0.54,1.1,4
20.65,38.9,95.0,39.0,30.59044444444444,0.159077,0.54,1.1,4
21.03222222,37.452,96.0,23.487179487179485,30.59044444444444,0.189532,0.54,1.1,4
21.43722222,36.951,89.0,23.0,30.59044444444444,0.007141,0.54,1.7,4
21.89111111,37.334,96.0,23.487179487179485,30.59044444444444,0.0490125,0.54,1.8,4
22.44111111,38.069,87.0,37.0,30.59044444444444,0.02295,0.54,1.8,5
22.99222222,39.412,95.0,23.487179487179485,30.59044444444444,0.040727,0.36,1.1,4
24.79777778,43.762,104.0,23.487179487179485,30.59044444444444,0.0690055,0.36,1.1,4
30.31777778,40.172,89.0,45.0,30.59044444444444,0.1491215,0.36,1.1,4
30.79777778,38.078,78.5,23.487179487179485,30.59044444444444,0.06879,0.36,1.1,5
27.60388889,36.448,70.0,21.0,30.008000000000006,0.077961,0.31,0.8,5
25.67111111,39.622,75.0,24.0,31.196,0.019805,0.31,0.8,5
25.16222222,44.799,75.0,15.0,30.59044444444444,0.019492,0.96,1.1,4
25.18611111,45.66,82.0,25.0,30.431,0.0343115,0.96,1.1,4
30.11722222,52.44300000000001,75.0,20.0,30.669,0.046915,0.96,1.1,4
30.11722222,48.823,70.0,12.0,30.722,0.057220500000000014,0.96,1.0,4
30.04111111,46.1,118.0,23.487179487179485,30.59044444444444,0.0535385,0.36,1.1,3
28.245,48.62600000000001,95.0,46.0,30.59044444444444,0.0227285,0.36,1.1,4
23.37611111,50.303,59.5,90.0,30.59044444444444,0.199287,0.96,1.0,3
22.87222222,51.129,84.0,45.0,30.59044444444444,0.1891,0.96,1.0,4
22.60888889,51.538,80.32,23.487179487179485,30.59044444444444,-0.100261,0.53,1.0,3
22.65722222,52.743,79.0,20.0,30.034,0.286574,0.96,1.1,4
22.585,52.167,73.0,7.0,30.59044444444444,0.3130255,0.96,1.1,4
22.56111111,52.132,77.0,23.487179487179485,30.59044444444444,0.339306,0.31,1.0,4
19.22222222,46.346,80.32,23.487179487179485,30.59044444444444,0.21046728395061728,0.61,1.7,3
19.81722222,46.515,80.32,23.487179487179485,30.59044444444444,-0.0872255,0.61,1.1,4
20.72222222,47.721,80.32,23.487179487179485,30.59044444444444,-0.043828,0.61,1.1,4
