@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS NUMERIC

@DATA
25.805,53.65,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,1.0,4
25.41611111,55.87,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,1.0,4
25.22222222,57.4,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
25.02777778,58.57,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
24.35111111,59.12,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,1.0,3
25.51277778,56.97,71.0,26.70634921,31.143,-0.00040300000000000004,0.36,1.0,3
25.61,54.13,102.0,81.0,31.430999999999997,0.0211835,0.36,1.1,4
25.41611111,56.26,81.0,26.70634921,30.828000000000003,0.034576499999999996,0.36,2.7,3
25.31888889,55.05,87.0,26.70634921,30.695,0.0191085,0.36,1.8,4
25.22222222,56.59,105.0,78.0,30.642,0.026868,0.36,1.8,4
25.61,58.76,73.0,11.5,30.669,0.032305,0.36,0.8,4
25.70777778,56.35,102.0,45.0,30.854,0.031683499999999996,0.36,0.8,4
25.90222222,57.48,81.59876543,26.70634921,31.090999999999998,0.01832,0.36,1.1,4
25.90222222,57.06,70.0,8.0,31.693,0.0234935,0.36,1.1,4
27.56722222,53.29,70.0,9.0,31.3,0.0181025,0.36,1.0,4
27.17277778,51.75,85.0,8.0,30.854,0.02005,0.36,1.0,4
27.075,51.87,87.0,48.0,30.933000000000003,0.0237095,0.36,1.1,4
26.78111111,50.84,72.0,12.0,31.221999999999998,0.028991000000000003,0.36,1.1,4
26.68277778,52.54,79.0,25.0,31.641,0.028908999999999997,0.36,1.0,4
27.075,49.61,104.0,70.0,31.772,0.0303415,0.96,1.0,4
29.25222222,51.61,85.0,39.0,31.58620779,0.027610500000000003,0.96,1.7,4
27.76388889,55.18,116.0,26.70634921,31.58620779,3.4597415000000002,0.96,2.0,4
25.805,55.45,106.0,26.70634921,31.58620779,11.843212,0.36,2.0,4
26.48777778,58.89,77.0,9.0,30.430999999999997,7.6988805,0.36,2.0,4
27.56722222,54.39,81.0,26.70634921,31.353,2.5118,0.36,1.1,4
28.06,52.46,71.0,13.0,31.693,1.692259,0.36,1.1,3
27.96111111,53.98,66.0,4.0,31.955,0.7532435000000001,0.36,1.1,3
27.76388889,55.13,103.0,26.70634921,31.745,0.337156,0.36,0.8,4
27.075,55.24,75.0,26.70634921,31.195999999999998,0.38330549999999997,0.36,1.8,3
27.56722222,56.13,98.0,26.70634921,32.318000000000005,0.41395299999999996,0.36,2.5,3
27.46777778,56.04,78.0,7.0,32.759,0.4130625,0.36,0.8,4
27.17277778,57.81,70.0,26.70634921,32.189,0.340386,0.36,0.8,4
27.76388889,55.74,79.0,14.0,31.824,0.278308,0.36,1.0,4
27.86222222,54.62,81.59876543,19.0,31.430999999999997,0.2002825,0.36,1.1,4
27.075,54.56,91.0,19.0,30.933000000000003,0.28969,0.36,1.1,4
26.48777778,55.55,68.0,5.0,31.221999999999998,0.33496950000000003,0.36,0.8,4
26.97722222,55.38,65.0,10.0,31.379,0.18275,0.36,0.8,4
26.97722222,54.74,0.0,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
26.195,55.36,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
25.70777778,56.02,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
25.31888889,56.56,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
25.125,56.84,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
23.96611111,55.65,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,1.0,4
24.15777778,55.2,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,1.1,4
25.22222222,53.75,72.0,20.0,31.405,0.10811099999999998,0.36,1.1,4
25.70777778,54.96,77.0,29.5,32.007,0.080915,0.36,1.1,4
26.48777778,54.05,84.0,26.70634921,31.326999999999998,0.028772000000000002,0.36,1.8,4
26.195,58.76,79.0,23.0,31.458000000000002,0.0361115,0.36,1.1,4
25.70777778,60.28,95.0,26.70634921,30.669,0.0368265,0.36,0.8,4
25.61,59.37,78.0,30.0,31.901999999999997,0.0418675,0.36,0.8,4
25.51277778,58.39,76.0,8.0,32.344,0.030142000000000002,0.36,0.8,4
25.70777778,57.65,82.0,29.0,31.693,0.039657,0.36,1.1,4
26.09722222,57.13,78.0,27.0,32.707,0.0438005,0.36,1.1,4
26.195,56.87,77.5,23.5,32.889,0.041432,0.36,1.1,4
26.09722222,55.76,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
26.195,55.57,79.0,21.5,31.274,0.0055355,0.36,0.8,4
26.29222222,55.99,81.59876543,18.0,32.137,0.011393,0.36,0.8,4
26.29222222,55.28,70.0,7.0,31.693,0.013708000000000001,0.36,1.1,4
26.195,55.68,81.59876543,7.0,33.224000000000004,0.027841,0.36,1.1,4
26.09722222,55.33,70.0,5.0,32.085,0.007027500000000001,0.36,2.0,4
25.90222222,55.22,111.0,26.70634921,31.58620779,0.0158995,0.36,2.0,3
25.805,55.56,79.0,26.5,31.58620779,0.0149135,0.36,1.2,3
25.90222222,59.37,97.0,26.70634921,31.58620779,0.0158395,0.36,1.2,3
26.09722222,61.52,117.0,26.70634921,31.58620779,0.0143345,0.36,1.2,4
26.09722222,62.82,66.0,2.0,31.58620779,0.0128675,0.36,0.8,4
26.09722222,63.37,94.0,26.70634921,31.58620779,0.016943,0.36,0.8,4
25.90222222,61.32,88.0,33.0,30.008000000000003,0.01907,0.36,1.1,4
25.70777778,59.14,86.0,42.0,30.669,0.0159625,0.36,1.1,4
25.61,59.16,81.59876543,25.0,31.430999999999997,0.016191999999999998,0.36,1.1,4
25.61,59.44,106.0,70.0,31.798000000000002,0.0153705,0.36,1.1,4
25.51277778,58.85,81.59876543,12.0,31.875999999999998,0.014618,0.36,0.8,4
25.31888889,58.63,69.0,6.0,31.535999999999998,0.0178375,0.36,1.1,4
25.90222222,52.48,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
23.86888889,56.2,81.59876543,26.70634921,31.58620779,0.40881059299999994,0.36,0.8,4
24.06222222,56.26,118.0,26.70634921,30.986,0.013748,0.5,0.8,4
25.31888889,57.5,104.0,75.0,31.143,0.11013099999999999,0.5,1.8,4
26.0,56.06,93.0,51.0,31.929000000000002,0.9491565000000001,0.36,1.1,4
24.545,59.89,81.0,33.0,31.719,0.1928145,0.36,1.1,4
24.545,59.41,94.0,26.70634921,31.85,0.0505995,0.36,1.1,4
24.545,57.99,112.0,26.70634921,31.561999999999998,0.024973,0.5,1.1,4
24.545,56.86,75.0,21.0,31.458000000000002,0.037047000000000004,0.5,0.8,4
24.545,53.61,70.0,12.0,31.17,0.035896,0.5,0.8,4
24.64111111,53.35,65.0,5.0,32.059,0.020426,0.5,0.8,4
24.835,54.82,63.5,10.0,33.07,0.0228455,0.5,0.8,4
25.02777778,55.81,74.0,24.0,32.681999999999995,0.029851999999999997,0.5,0.8,4
25.41611111,59.07,91.0,67.0,32.033,0.027594,0.5,0.8,4
26.09722222,59.54,99.0,75.0,32.37,0.0359445,0.5,1.1,4
26.585,58.14,80.5,32.0,32.552,0.0359695,0.5,1.1,4
26.68277778,55.95,92.0,26.70634921,32.059,0.039074,0.5,1.1,4
26.585,54.43,83.0,37.0,32.266999999999996,0.0439975,0.5,1.1,4
26.39,52.4,72.0,18.0,31.561999999999998,0.0369825,0.5,1.1,4
26.29222222,51.94,88.0,59.0,31.980999999999998,0.02829,0.5,1.8,4
28.35722222,47.13,119.0,26.70634921,31.561999999999998,0.1203895,0.5,1.8,4
26.97722222,53.25,77.0,19.5,31.693,0.5649890000000001,0.5,1.1,4
26.585,52.3,81.59876543,14.0,31.430999999999997,0.2014825,0.5,1.1,4
26.39,52.22,75.0,20.0,31.588,0.0723345,0.5,0.8,4
26.585,52.21,93.0,52.0,31.143,0.0517655,0.5,0.8,4
26.68277778,51.16,79.0,31.5,31.17,0.038717,0.5,1.1,4
26.585,51.48,87.0,26.70634921,31.17,0.0386175,0.5,1.1,4
27.075,48.89,77.0,15.0,31.353,0.035339999999999996,0.5,0.8,4
26.585,50.73,81.59876543,12.0,31.248,0.0378975,0.5,0.8,4
