@RELATION sensation

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TS NUMERIC

@DATA
25.75638889,53.015,74.0,16.0,31.615,0.07080449999999999,0.36,1.0,7
25.805,53.18,72.0,7.0,31.484,0.057165499999999994,0.36,1.0,7
25.805,53.23,74.0,13.0,31.719,0.11881900000000001,0.36,1.0,6
25.70777778,53.96,77.66483516,22.78658537,32.30548718,0.0044655,0.36,1.0,6
25.805,55.83,72.0,16.0,32.30548718,0.004055,0.36,1.0,6
25.805,56.05,70.0,20.0,32.30548718,0.0033985,0.5,1.0,5
25.805,56.05,71.0,6.0,32.30548718,8.950000000000001e-05,0.5,1.0,5
25.805,55.89,72.0,11.0,32.30548718,0.0021609999999999997,0.5,1.0,5
26.09722222,55.07,67.0,19.0,32.30548718,0.006033,0.5,1.0,5
26.0,54.28,77.66483516,24.0,32.30548718,0.0032925,0.5,1.0,5
25.805,54.53,65.5,18.0,32.30548718,0.002802,0.5,1.0,5
25.70777778,54.65,67.0,23.0,32.30548718,0.0035295,0.5,1.0,5
25.51277778,54.9,62.0,20.0,32.30548718,0.0012745,0.5,1.0,5
25.41611111,55.03,77.66483516,22.78658537,32.30548718,0.0022565000000000003,0.5,1.0,5
25.22222222,55.29,57.5,5.0,32.30548718,0.0035549999999999996,0.5,1.0,5
25.22222222,55.39,59.0,19.0,33.585,0.0416875,0.5,1.0,5
25.125,55.47,62.0,11.0,33.507,0.090805,0.5,1.0,5
25.02777778,55.7,54.0,23.0,33.533,0.063276,0.5,1.0,5
24.93111111,55.83,59.0,8.0,33.455999999999996,0.051396500000000005,0.5,1.0,5
24.835,55.96,77.66483516,0.0,33.507,0.0618765,0.5,1.0,5
24.835,56.18,70.0,9.0,33.635999999999996,0.054829499999999996,0.5,1.0,5
24.93111111,55.99,77.66483516,1.0,33.739000000000004,0.058958,0.5,0.8,5
24.93111111,55.99,62.5,0.0,32.30548718,0.032001684,0.5,1.0,5
24.835,55.96,55.0,1.0,32.30548718,0.032001684,0.5,1.0,6
25.02777778,55.39,68.0,4.0,32.30548718,0.032001684,0.5,1.0,6
25.125,55.21,65.0,21.0,32.30548718,0.032001684,0.5,1.1,6
25.125,55.05,0.0,22.78658537,32.30548718,0.032001684,0.5,1.0,6
25.31888889,54.7,85.0,31.0,32.30548718,0.032001684,0.5,1.0,6
25.41611111,54.23,76.0,13.0,32.30548718,0.032001684,0.5,1.0,6
25.61,53.94,80.0,8.0,32.30548718,0.032001684,0.5,1.0,5
25.70777778,53.72,69.5,1.0,32.30548718,0.032001684,0.5,1.0,5
25.90222222,53.58,77.66483516,10.0,32.30548718,0.032001684,0.5,1.0,5
26.0,53.65,72.0,10.0,32.30548718,0.032001684,0.5,1.1,5
26.09722222,53.48,78.0,23.0,32.30548718,0.032001684,0.5,1.1,5
26.0,52.02,86.0,35.0,32.30548718,0.032001684,0.5,1.1,5
26.0,51.85,90.0,37.0,32.30548718,0.032001684,0.36,1.0,5
25.805,52.16,99.5,63.0,32.30548718,0.032001684,0.36,1.0,5
25.61,52.3,89.0,22.78658537,32.30548718,0.032001684,0.36,1.0,5
25.70777778,52.85,79.5,16.0,32.30548718,0.032001684,0.36,1.0,5
25.70777778,53.12,83.0,19.0,32.30548718,0.032001684,0.36,1.0,5
25.805,53.14,90.0,46.0,32.30548718,0.032001684,0.36,1.0,5
25.805,53.14,87.0,22.0,32.30548718,0.032001684,0.36,1.0,5
25.805,53.09,85.0,37.0,32.30548718,0.032001684,0.36,1.0,4
25.70777778,53.72,76.0,22.78658537,32.30548718,0.032001684,0.36,1.0,4
26.0,53.94,95.0,67.5,32.30548718,0.032001684,0.36,1.0,4
26.0,55.46,82.0,22.78658537,32.30548718,0.032001684,0.36,1.0,4
25.61,55.08,93.0,51.0,32.30548718,0.032001684,0.36,1.0,4
25.61,54.88,77.0,8.0,32.30548718,0.032001684,0.36,1.0,4
24.545,57.44,77.66483516,22.78658537,32.30548718,0.032001684,0.5,0.8,3
24.545,57.27,77.66483516,22.78658537,32.30548718,0.032001684,0.5,0.8,3
24.64111111,57.13,77.66483516,22.78658537,32.30548718,0.032001684,0.5,0.8,3
24.73777778,57.16,63.0,22.0,32.681999999999995,0.019805,0.5,0.8,3
24.73777778,57.16,75.0,12.0,32.033,0.016189,0.5,1.0,4
24.835,57.26,66.0,19.0,33.61,0.0706065,0.5,1.0,4
24.93111111,57.29,63.5,24.0,34.609,0.0894125,0.5,1.0,4
25.125,57.19,77.66483516,0.0,33.79,0.0484515,0.5,1.0,4
25.22222222,57.05,70.0,23.0,33.585,0.027578,0.5,1.1,4
25.22222222,57.16,80.0,29.0,32.189,0.011664,0.5,1.1,4
25.31888889,56.96,75.0,14.0,32.163000000000004,0.01678,0.5,1.0,5
25.41611111,56.37,77.66483516,28.0,31.772,0.009847499999999999,0.5,1.0,5
25.22222222,54.77,81.0,22.78658537,30.828000000000003,0.013028,0.5,1.0,5
25.31888889,53.04,72.0,5.0,31.116999999999997,0.038182,0.5,1.0,5
25.41611111,51.79,76.5,16.0,30.854,0.023897,0.5,1.0,5
25.31888889,50.95,77.0,13.0,32.163000000000004,0.0306455,0.5,1.0,5
25.31888889,50.13,101.0,22.78658537,30.365,0.0077069999999999994,0.5,1.0,5
25.31888889,50.28,75.0,15.0,30.405,0.007579000000000001,0.5,1.0,5
25.41611111,49.87,74.0,24.0,31.013,0.017881,0.5,1.0,5
25.41611111,50.26,79.0,44.0,30.906999999999996,0.0270755,0.5,1.0,5
25.31888889,50.83,92.0,70.0,31.719,0.056300499999999996,0.5,1.0,5
25.41611111,51.62,86.0,30.0,32.941,0.078877,0.5,1.0,5
25.31888889,51.73,93.0,67.0,31.824,0.06321950000000001,0.5,1.1,5
25.31888889,52.24,84.0,22.78658537,32.37,0.075423,0.5,1.1,5
25.41611111,52.57,98.0,22.78658537,32.5,0.07520650000000001,0.5,1.0,5
25.31888889,52.99,79.0,37.0,32.215,0.025171000000000002,0.5,1.0,5
25.41611111,53.42,77.66483516,22.78658537,32.811,0.10338599999999999,0.5,1.0,4
25.51277778,53.73,78.0,36.0,31.955,0.031574,0.5,1.0,4
25.51277778,53.54,73.0,11.0,31.85,0.038299,0.5,1.0,4
25.51277778,53.31,77.66483516,25.0,32.189,0.034379,0.5,1.0,4
25.41611111,53.66,80.0,25.0,31.615,0.034432,0.5,1.0,4
25.41611111,53.8,75.0,23.0,32.059,0.0219915,0.5,1.0,4
25.41611111,54.13,77.66483516,22.78658537,32.30548718,0.0017329999999999997,0.5,1.0,4
25.41611111,54.28,77.66483516,22.78658537,32.30548718,0.0039685,0.5,1.0,4
25.22222222,53.94,77.66483516,22.78658537,32.30548718,0.0007070000000000001,0.5,1.0,3
24.06222222,55.89,54.0,2.0,32.30548718,-0.0034585,0.74,0.8,2
23.96611111,55.81,56.0,10.0,32.30548718,-0.000973,0.74,1.0,2
23.96611111,55.71,57.0,19.0,32.30548718,0.0010005,0.74,1.0,2
23.86888889,55.78,77.66483516,22.78658537,32.30548718,0.032001684,0.74,1.0,2
23.86888889,55.83,55.5,23.0,32.30548718,0.032001684,0.74,1.0,3
23.86888889,55.58,77.66483516,15.0,32.30548718,0.032001684,0.74,1.0,3
23.96611111,55.5,58.0,18.0,32.30548718,0.032001684,0.74,1.0,3
24.15777778,55.3,71.0,14.0,32.30548718,0.032001684,0.61,1.0,3
24.15777778,55.1,69.0,10.0,32.30548718,0.032001684,0.61,1.0,3
24.255,55.17,73.0,16.0,32.30548718,0.032001684,0.61,1.0,4
24.35111111,55.0,97.0,14.0,32.30548718,0.032001684,0.61,1.0,4
24.35111111,54.17,77.66483516,22.78658537,32.30548718,0.032001684,0.61,1.0,4
24.35111111,53.98,81.0,24.0,32.30548718,0.032001684,0.74,1.4,4
24.44777778,50.87,86.0,22.78658537,32.30548718,0.032001684,0.74,1.4,4
23.77277778,53.05,95.0,78.0,32.30548718,0.032001684,0.36,3.8,4
24.15777778,55.61,115.0,22.78658537,32.30548718,0.032001684,0.36,3.8,4
23.86888889,56.47,108.0,22.78658537,32.30548718,0.032001684,0.36,3.8,4
23.58111111,56.38,112.0,22.78658537,32.30548718,0.032001684,0.74,2.0,4
23.19611111,56.0,105.0,78.0,32.30548718,0.032001684,0.74,1.1,4
22.81222222,55.59,89.0,71.0,32.30548718,0.032001684,0.74,1.0,4
22.42888889,55.29,92.0,22.78658537,32.30548718,0.032001684,0.74,1.0,4
22.04611111,55.05,77.66483516,22.78658537,32.30548718,0.032001684,0.74,1.0,4
22.14222222,59.24,86.0,59.0,32.30548718,0.032001684,0.74,1.4,4
22.33277778,56.43,119.0,22.78658537,32.30548718,0.032001684,0.74,1.1,4
23.00388889,53.92,92.0,22.78658537,32.30548718,0.032001684,0.61,1.1,4
23.00388889,53.38,93.0,22.78658537,32.30548718,0.032001684,0.61,1.0,4
22.90777778,52.97,96.0,22.78658537,32.30548718,0.032001684,0.61,1.0,4
22.81222222,52.83,91.0,22.78658537,32.30548718,0.032001684,0.61,1.0,4
